song	link	album	lyrics
Double Take	https://www.allthelyrics.com/lyrics/blondie/double_take-lyrics-102641.html	No Exit	"Looking for your face where it could never be.
I'm following a trail that only I can see.
Raising waves of heat.
I press on in tiny bursts of speed.
Caught in my pursuit, I play the fetishist admission.
The longing that I feel drives me mad in no direction.
Nailed by something cute, I tear it out with microsurgical precision.
Incender.
Put some gas on the ember.
Lightning goes to ground.
Incender.
Crazy fool on a bender.
Striking the ground.
Burning me down.
Double take.
Left with an aftertaste.
I look again.
Was it your face?
Double take.
I'm in an altered state.
I look again.
Was it really you?
Another flash of face, igniting and familiar pulls me by the eye to the perimiter.
Riviting my gaze.
Is that your face in the crowd?
Incender.
Drop some gas on the ember.
I felt a slap on the face.
Incender.
Crazy fool on a bender.
Striking the ground, burning me down.
Double take.
Left with an aftertaste.
I look again.
Was it your face?
I fell awake.
I'm in an altered state.
I look again.
Was it really you?
Double take.
Left with an aftertaste.
I look again.
Was it your face?
Looking for your face where it could never be.
I'm following a trail that only I can see.
Double take.
I'm in an altered state.
I look again.
Was it really you?
I'm following a trail that only I can see."
Dragonfly	https://www.allthelyrics.com/lyrics/blondie/dragonfly-lyrics-102642.html	Platinum Collection	"Greetings Ladies and Gentlemen of Earth and all native intelligences
of the forty planets, satellites, moons, stars,
and any other inhabited orbs
with contestants entered in the annual Grande Trex,
the only inter-galactic race.
This year's event promises excitement to surpass all previous races.
As many of you fans already know the route or track of the orbits, glides, etc.
has been increased by 5,000 million kilometers
thus enabling Grande Trex to include the B'Arc System,
in our present event and for all succeeding GT races.
Dragonfly Dragonfly
Satellite
Strike and fight
Laser light shot tonight
Target nullified
Gyro subdivide
Latitude longitude
Satellite
Solid substitute
What's a drag race? Can't you see those dragons
Speeding up the street
But I learned they weren't real
Figments of the ancient fear
Rapid scan radians
For the chance
To win the Grande
Maneuvers preprogramme
Windage
Won't operate
Negative bearing swell
Dragons fly they symbolize in myth and saga breathing fire
Look up there's one flying higher
Faster than the SCC
Is science hiding witchery?
Grande Trex fans throughout the universe are well informed
on the risks pilots take in entering this race, i.e.
re-entry into some of the alien atmospheres is tricky business
which can cause a craft to implode, explode, melt,
lose automatic structure, etc., while en route.
The craft are scheduled to surface launch 0700.5100
Greenwich time and are assembled on one of our very own stars,
Neutron Einstar EV 9.
The excitement is at a fevered pitch as the countdown approaches zero.
These hypersonic inertial transition ships
can calculate the negligible quantity of spherical differential for tight orbit,
are sonar-radar balanced and translate windage occurrence,
offset verniers, retrieve, execute prepare,
delay code and report astrogational error in a micro-second.
Naturally these specialized craft are equipped with apparatus capable
of highly sensitive maneuverability.
They can dive, sweep, run random parallel paths,
alternate axes, circumnavigate for rapid survey, spin,
count milibaricly while simultaneously displaying an accurate diagram grid
for safety measures, not to mention the quanta limitation fixtures for sea level,
ground level, level off, and hover bearings.
We have retained as an added feature to stimulate more thrills,
the computer over-ride for a three and one half hours to two gens during
which pilots and co-pilots manually control free-fall, latitude,
longitude, protact gravity, revise dimensional equations,
run programme checks, submerge in the wild oceans of Jonrin 22,
to photograph as much territory as they can in addition
to the requisite three thousand automatic shots.
The postulate for mischance runs high but not as high as the tension
and competitive spirit right here on Earth and all over
the 4 galaxies represented in this Seventh Grande Trex.
Dragonfly rations glide
In free fall slide
System nullify
Satellite dragonfly
Surface launch
Radio silence
Hover high level off
The time space tactics saved us then
Display report present, urgent
Sequence counting surface launch
Dragonfly destroying all
Science claiming newest findings
Chanting calling flying dragons
Aboard all systems optimum
Nova scheduled war continued
Half the continental shelf burned by interval
Interval
Dragonfly Dragonfly
Beacons aim
Space game
Satellite computerized
Mighty flight
Hypersonic glide
The countdown is minus two hundred (-200)
and I am turning you over to the control room
at command central Sia Lan for the launch.
Good luck to all the racers and especially to our ship Dragonfly;
onward to victory.
(Remember comdirect and radio silence will temporarily be in effect.)
Win the race calibrate
Re-entry place
Multi fail safe"
Eat To The Beat	https://www.allthelyrics.com/lyrics/blondie/eat_to_the_beat-lyrics-102648.html	Eat To The Beat	"You gotta jump up, a-to the beat
Stand up, wo-on your feet
Toes are tippi tippi tippi tapping
And you do it even when you're yapping
Hey, you got a sweet tooth and I remember
Stand up on your feet
Toes are tippi tippi tippi tapping
Hey, you got a sweet tooth and I remember
Sitting in the kitchen eating peanut butter
Eat To The Beat
Yeah, you gotta, got you got the beat
Ah, sweeter sweeter you beat your meat
I know you do it. I know you do it
I seen you, seen you, seen you, seen you chewing
Hey, you got a sweet tooth and I remember
A sweeter treat, uh, you beat your meat
I know you do it, I know you do it
Oh, you got a sweet tooth and I remember
Standing on the corner with a piece of pizza
Eat To The Beat
Condition red!
You gotta jump up, a-to the beat
Stand up, wo-on your feet
Toes are tippi tippi tippi tapping
And you do it even when you're yapping
Oh you got a sweet tooth and I remember
I seen you, seen you, you beat your meat
I know you do it, I know you do it
Hey, you got a tummy ache and I remember
Sitting in the bathroom drinking Alka Seltzer
Eat To The Beat
Eat To The Beat
Eat To The Beat"
End Of The Run	https://www.allthelyrics.com/lyrics/blondie/end_of_the_run-lyrics-102649.html	Def Dumb And Blonde	"Darkness falls like a black leather jacket and melts into the sidewalk like a sleeping drunk.
In the streets, the wind throws yesterday's headlines around.
Another night comes and goes.
So, for awhile back then there was someplace to go.
Somewhere more home than a house.
A family of choice, not an accident, but sometimes as soon as something gets started it's over.
Now the days are much shorter and the people from the good part of town all come around, but the something is missing even though there's more there now.
I shrug off my attempts to explain how a torn T-shirt made it all danger again.
I don't like flashbacks in movies.
I like the story to proceed.
I don't like talking about the old days except if it tells where the future will lead.
So we take a walk down this haunted hall or stumble through a shattered recall.
I know there's nothing to relive, it's just the shape of it all.
I don't want it different.
Don't want it again but value for value, now I'd never want it to end.
You think of the old friends and faces no more to be seen.
You think how much fun a line-up would mean.
And once that tape starts playing, it's too hard to make it rewind.
That one special face takes over your mind.
That end of the run.
We almost won.
The end of the run.
We had our fun.
The end of the run.
I knew it then.
It won't be back again.
We stood in the cold night, though we should be warm, in the back of the lot with me in your arms.
The sun was falling.
The grey rain was pouring.
The cars were all dirty and slow.
We both had our kiss and, out of the depths and darkness, with my eyes closed I still see you fine.
Cause that was the season we make our dreams come true.
There was no limit to what we could do.
The end of the run.
We almost won.
The end of the run.
We had our fun.
The end of the run.
I knew it then.
He won't be back again.
Once that tape starts playing it's too hard to make it rewind.
With my eyes closed I still see you fine.
That was the season we make our dreams come true.
There was no limit to what we could do.
The end of the run.
We almost won.
The end of the run.
We had our fun.
The end of the run.
I knew it then.
He won't be back again."
English Boys	https://www.allthelyrics.com/lyrics/blondie/english_boys-lyrics-102650.html	Blonde Beyond	"When I was 17
I saw a magazine
It had those English Boys
Who had long hair
When I was on my own
They moved into my town
And I just called 'em up
And they'd be there
In 1969
I had a lousy time
I listened to the songs
Read letters sent from Nam
Now peace and love were gone
The tired soldiers home
Ideal society
Gunned down the 70s
Does it feel the same to you?
Why do you act the way you do?
Pack it up or pack it in
There's no excuse
Could the hands of time reverse?
Would we wake or take the ride
And again speak with one voice?
We knew each other well
Although we never met
Messages passed to tell
Equal respect
Coincidence recurred
I had to laugh a lot
One week hung up superb
Said maybe not
Does it feel the same to you?
Why do you act the way you do?
Pack it up or pack it in
There's no excuse
Could the hands of time reverse?
Would we wake or take the ride
And again speak with one voice?"
Europa	https://www.allthelyrics.com/lyrics/blondie/europa-lyrics-102652.html	Autoamerican	"Based on the desire for total mobility and the serious physical pursuit
of religious freedom,
the auto drove mankind further than the wheel and,
in remote areas even today,
is forbidden as a device too suspect for human conveyance.
This articulate conception has only brought us all more of the same,
thoughtlessly locked into phase two gridlock, keyed up,
on it's rims and abandoned on the expressway"
Faces	https://www.allthelyrics.com/lyrics/blondie/faces-lyrics-102653.html	Autoamerican	"Faces
Cracked for reason beyond recognition
Uh-huh
His space is
At the Palace, he sleeps for twenty five cents
Uh-huh
Now he's wiping headlights
Windshields with an old rag
It ain't nine to five
Down and dirty, he's an old tramp
He poses like a dead man
The night train passes by
Money's
Not the answer for princes and dancers
Uh-huh
He's standing under street lights
He's thinking of his old life
He lost his pretty young wife
The corner is his big plan
His brunch with Jim and jitters
Boston blue laws ain't for shitters
And newsprint is for cheaters
Cement mattress for believers
A dirty old bum
He's a dirty old bum
He can't say ""Yes""
He can't forget it A dirty old bum
Now he's shooting power curves
His buddies think he's got some nerve
Mrs Face had other lovers
Her arms smothered other numbers
He freezes
Christmas season, all saints protect him
Uh-huh
His face is
Cracked for reason beyond recognition
Ah"
Fade Away And Radiate	https://www.allthelyrics.com/lyrics/blondie/fade_away_and_radiate-lyrics-102656.html	Parallel Lines	"Ooh baby, I hear how you spend nighttime:
Wrapped like candy in a blue blue neon glow.
Fade away and radiate.
Ooh baby, watchful lines vibrate soft in brainwave time.
Silver pictures move so slow.
Golden tubes faintly glow.
Electric faces seem to merge.
Hidden voices mock your words.
The beams become my dream.
My dream is on the screen.
Dusty frames that still arrive die in 1955."
Fade Away And Radiate (108 Bpm Mix)	https://www.allthelyrics.com/lyrics/blondie/fade_away_and_radiate_108_bpm_mix-lyrics-102654.html	Beautiful The Remix Album	"Ooh baby I hear how you spend night.
Time wrapped like candy in a blue blue.
Neon glow fade away.
And radiate fade.
Away radiate.
Ooh baby watchful lines.
Vibrate soft.
In brainwave time silver pictures.
Move so slow.
Golden tubes faintly glow.
Electric.
Faces seem to merge.
Hidden voices mock your words.
Fade away radiate.
Fade away.
And radiate.
The beams become my.
Dream my dream.
Is on the screen the.
Beams become my dream.
My dream is on.
The screen dusty.
Frames that still arrive.
Die in 1955.
Fade away and ra.
Diate fade away.
And radiate.
The beam becomes my.
dream my dream.
is on the screen.
Fade away and radiate.
Fade away.
and radiate fade away.
radiate fade away radiate."
Fade Away And Radiate (Live In Philadelphia 1978)	https://www.allthelyrics.com/lyrics/blondie/fade_away_and_radiate_live_in_philadelphia_1978-lyrics-102658.html	Picture This Live	"Ooh baby, I hear how you spend nighttime:
Wrapped like candy in a blue blue neon glow.
Fade away and radiate.
Fade away, radiate.
Ooh baby, watchful lines vibrate soft in brainwave time.
Silver pictures move so slow.
Golden tubes faintly glow.
Electric faces seem to merge.
Hidden voices mock your words.
Fade away, radiate.
Fade away and radiate.
Beams become my dream.
My dream is on the screen.
The beam becomes my dream.
My dream is on the screen.
Dusty frames that still arrive die in 1955.
Fade away, radiate.
Fade away and radiate.
The beams become my dream.
My dream is on the screen. Fade away and radiate.
Fade away and radiate.
Fade away, radiate.
Fade away, radiate."
Fan Mail	https://www.allthelyrics.com/lyrics/blondie/fan_mail-lyrics-102659.html	Plastic Letters	"I set my hand to writing you
It drifted off the page
I sold my one vision for a piece of the cake
I haven't ate in days
For unspoken value, aesthetic and charm
I'd smile at you sideways
But the lighting is wrong, I'm taking a picture and counting the cost
While the bells in my ears keep ringing
I set my hand to writing you
It drifted of the page
I nearly fell, I feel like a lowlife in hell
And I haven't slept in days and days, days and days
Beat on my Fender through my Gemini 2
Play to the posters on the wall of my room
Thought I was crazy when I'd think about you
And the bells in my ears keep ringing
And the bells in my ears keep ringing
In my ear bells are ringing"
Feel The Spin	https://www.allthelyrics.com/lyrics/blondie/feel_the_spin-lyrics-102660.html	Most Of All - The Best Of Deborah Harry	"Uno, dos...
Uno dos tres quatro!
Hey, now honey, I'm about to begin.
Hear the intention near me again.
Been to impatient and I'm ready to spill.
So tired of waiting for my turn to thrill.
Trying to fly, trying to get a break.
A space to move, and a movement to make.
Triangle toes.
Two loves continue.
Why in the world?
I'm a circular girl.
Ooh, baby I feel the spin.
Turning me round and round.
Taking me out of town.
Ooh, I feel the spin.
Messing me round and round.
Making my madness drown.
Hey, now honey, my rotations set in to a driving dimension.
Do it again.
Hey, I'm standing on top of the world.
Grinning and spinning, free as a bird.
I'm dizzy from pressure.
I hold out for pleasure.
A space to move and some music to make.
I'm spellbound from watching your radio hula hips over me.
Oh, I'm a circular girl.
Ooh, baby I feel the spin.
Turning me round and round.
Taking me out of town.
Ooh, I feel the spin.
Messing me round and round.
Making my madness drown.
Ooh, I feel the spin.
Taking me round and round.
Throwing me out of bounds.
Ooh, I feel the spin.
Throwing me around.
I'm dizzy from pressure.
I hold out for pleasure.
A space to move and some music to make.
I'm spellbound from watching your radio hula hips over me.
Oh, I'm a circular girl.
Ooh, baby I feel the spin.
Turning me round and round.
Taking me out of town.
Ooh, I feel the spin.
Messing me round and round.
Making my madness drown.
Ooh, I feel the spin.
Taking me round and round.
Throwing me out of bounds.
Ooh, baby I feel the spin.
Throwing me around.
Driving me out of town."
Feel The Spin (Extended Version)	https://www.allthelyrics.com/lyrics/blondie/feel_the_spin_extended_version-lyrics-930247.html	Once More Into The Bleach	"Uno, dos, uno dos tres quatro
Hey, now honey, I'm about to begin
Hear the intention near me again
Been to impatient and I'm ready to spill
So tired of waiting for my turn to thrill
Trying to fly, trying to get a break
A space to move and a movement to make
Triangle toes, two loves continue
Why in the world? I'm a circular girl
Ooh, baby I feel the spin
Turning me round and round
Taking me out of town
Ooh, I feel the spin
Messing me round and round
Making my madness drown
Hey, now honey, my rotations set in
To a driving dimension, do it again
Hey, I'm standing on top of the world
Grinning and spinning, free as a bird
I'm dizzy from pressure, I hold out for pleasure
A space to move and some music to make
I'm spellbound from watching your radio hula
Hips over me, oh, I'm a circular girl
Ooh, baby I feel the spin
Turning me round and round
Taking me out of town
Ooh, I feel the spin
Messing me round and round
Making my madness drown
Ooh, I feel the spin
Taking me round and round
Throwing me out of bounds
Ooh, I feel the spin
Throwing me around
I'm dizzy from pressure, I hold out for pleasure
A space to move and some music to make
I'm spellbound from watching your radio hula
Hips over me, oh, I'm a circular girl
Ooh, baby I feel the spin
Turning me round and round
Taking me out of town
Ooh, I feel the spin
Messing me round and round
Making my madness drown
Ooh, I feel the spin
Taking me round and round
Throwing me out of bounds
Ooh, baby I feel the spin
Throwing me around
Driving me out of town"
Follow Me	https://www.allthelyrics.com/lyrics/blondie/follow_me-lyrics-102663.html	Autoamerican	"Far from day, far from night
Out of time, out of sight
In between earth and sea
We shall fly, follow me
Dry the rain, warm the snow
Where the winds never go
Follow me, follow me
Follow me
Follow me to a cave by a sapphire shore
Where we'll walk through an emerald door
And for thousands of breathless ""evermore's"" my life you will be
Only you, only I
World farewell, world goodbye
To our home 'neath the sea
We shall fly, follow me
Only you, only I
World farewell, world goodbye
To our home 'neath the sea
We shall fly, follow me
Follow me, follow me
Follow me, follow me"
For Your Eyes Only	https://www.allthelyrics.com/lyrics/blondie/for_your_eyes_only-lyrics-102667.html	The Hunter	"Don't look over my shoulder
I'm trying to read
Remember those intimate moments
Don't forget my privacy
We both have our orders
And a trick up the sleeve
There's no use pretending
You're alseep
The subject was roses
Quine geology
Deliberate notice
You're taking of me
Caution and danger
Are not family
Don't try turning the tables
On me!
Too long and too lonely
For your eyes only
Secretly
Enjoy the paradox
You thinking I'm the fox
Can't ya see
You personally
So many people know who you are
And they know how you've been looking
For your counterpart
We're chasing an echo
In sonic 3-D
If I laugh without joking
Make believe
Too long and too lonely
For your eyes only
Secretly
Enjoy the paradox
You thinking I'm the fox
Can't ya see
You personally
Too long and too lonely
For your eyes only
Totally
You personally
I like what you're showing
For your eyes only
Secretly
For your eyes only"
Forced To Live	https://www.allthelyrics.com/lyrics/blondie/forced_to_live-lyrics-102664.html	Def Dumb And Blonde	"That's the deal.
Forced to live!
You're on the wheel.
Forced to live!
That's the deal.
Forced to live!
Deal the wheel.
Forced to live!
I see you.
Forced to live!
Wheel and deal.
Forced to live!
Don't wanna leave you in the lurch.
You look like a vulture on a perch.
Carry on.
Forced to live!
Carry on.
Forced to live!
Don't wanna leave you up a tree.
Ain't gonna leave you hanging, see?
I see you carry on.
I see you carry on.
Won't you take a walk with me.
We could go for miles.
Don't step on the chalk marks.
Keep your streety feet in style.
Keep moving!
Forced to live!
Keep moving!
Forced to live!
Trying for sympathy.
Crying you're forced to be.
I see you're crying yourself to church.
I see that vulture on the perch.
Keep moving!
Forced to live!
Keep moving!
Forced to live!
Don't wanna leave you up a tree.
Ain't gonna leave you hanging, see?
That's's the deal.
Forced to live!
You're on the wheel.
Forced to live!
Won't you take a walk with me.
We could go for miles.
Don't step on the chalk marks.
Keep your streety feet in style.
Keep moving!
Forced to live!
Keep moving!
Forced to live!
Trying for sympathy.
Crying you're forced to be.
Man's inhumanity to man's inhumanity to man's inhumanity to man's inhumanity.
That's the deal.
Forced to live!
You're on the wheel.
Forced to live!
That's the deal.
Forced to live!
Deal the wheel.
Forced to live!
I see you carrying yourself to church.
You see that vulture on a perch?
Keep moving!
Forced to live!
Keep moving!
Forced to live!
I don't want the future bag.
That vulture is a fucking drag.
Trying for sympathy.
Crying you're forced to be.
Won't you take a walk with me.
We could go for miles.
Don't step on the chalk marks.
Keep your streety feet in style.
Forced to live!"
Forgive And Forget	https://www.allthelyrics.com/lyrics/blondie/forgive_and_forget-lyrics-102665.html	Live	"In the beginning, in the days before time, the light was alive with the essense of power.
And from that power were born beings who lived on the edge of eternity.
And they spread their wings and soared through the ancient air.
And the beating of their wings made the winds.
And from the winds came the seas.
And from the sea came the life of the earth.
Nature's cast upon the sea the winds of past, of promise be.
Waters deep uncover me.
A scheme of sleep as lovers three.
If you'll forgive me my ferocity, I won't forget your sweetness.
Pull down the night, lay it before me.
Gratify my head with curses.
Night recalls tranquility.
A curtain falls and sets it free.
Darkness calls eternity.
Down silent halls the shadows flee.
If you'll forgive me my ferocity, I won't forget your sweetness.
Pull down the night, lay it before me.
Satisfy my head with curses.
Forgive and forget.
Forgive and forget.
Forgive and forget.
Fates are cast upon the sea.
The winds of past of promise be.
Waters deep uncover me.
A scheme of sleep as lovers three.
Forgive and forget.
Forgive and forget."
Free To Fall	https://www.allthelyrics.com/lyrics/blondie/free_to_fall-lyrics-102668.html	Most Of All - The Best Of Deborah Harry	"If I could right the wrongs the past just wouldn't be.
How could I fall in love at zero gravity?
From a weightless condition to a heavy circumstance, like a voice with a vibrato do I tremble for the chance.
And will I hurt myself?
Am I like the man who fell?
And will I burn myself if I have to go through hell?
And if I did make you love me will you make me belong?
And I'm waiting for the time, like the calm before the storm.
Oh no you're not free to fall.
Free to fall!
Oh no you're not, not free to fall.
Oh no, oh no.
This must be someone else cause the part just isn't me.
Can this be happening cause it sounds like lines to me?
First you're sailing then you're swimming then you're sinking in the sea of love, still you sparkle and you sizzle cause a live wire always does.
Within the atmosphere so rare, so rare, so rare, I can see my liquid love light fading, fading, draining.
It's raining, raining.
And if I did make you love me, what did I do wrong?
And I'm waiting for the time, like the calm before the storm."
French Kissin'	https://www.allthelyrics.com/lyrics/blondie/french_kissin-lyrics-7463.html	Blondie	"Love's touch comes to mean so much
(Embrasser c'est Francais, Embrasser c'est Francais)
Love's way, S'abandonner
(Embrasser c'est Francais, Embrasser c'est Francais)
Slip inot the velvet glove
Parted lips so filled with love
(Embrasser c'est Francais, Embrasser c'est Francais)
French kissin' in the USA
French kissin' in the USA
Hey French kissin'
French kissin' in the USA
French kissin' in the USA
Lips are in motion
(Ocean to ocean) Woah
Paris is calling
(Falling, we're falling, Oooh Oh Oh)
Lips close then blossom like a rose
(Embrasser c'est Francais, Embrasser c'est Francais)
Lips wide holding you inside
(Embrasser c'est Francais, Embrasser c'est Francais)
Kisses hard kisses deep, a kiss to wake us from our sleep
(Embrasser c'est Francais, Embrasser c'est Francais)
Take you lover by the hand, speak in tongues and understand
French kissin' in the USA
French kissin' in the USA
Hey French kissin'
French kissin' in the USA
French kissin' in the USA
Lips are in motion
(Ocean to ocean) Woah
Paris is calling
(Falling, we're falling, Oooh Oh Oh)
French kissin' in the USA
French kissin' in the USA
Hey French kissin'
French kissin' in the USA
French kissin' in the USA"
Get Your Way	https://www.allthelyrics.com/lyrics/blondie/get_your_way-lyrics-102674.html	Def Dumb And Blonde	"You make demands, you're out of hand and soon enough you're gonna get your way.
You rage and roar, you pace the floor and soon enough you're gonna have your day.
Get your way.
Got no time for temperament.
Bad attitude won't make a dent.
Don't cry baby, don't cry at all.
Got no need to take the fall.
Don't go on strike. You know what I like. You know how to love me, daddy - loose but tight.
Your mood is down, I'm losing ground and soon enough you're gonna have your day.
Get your way.
There's no need to stay at home alone.
No need for slamming the phone.
Got no need to kick the cat or get too high.
No need for that.
The silences when you don't speak - much worse than when you scolding me.
The silences when you won't speak - it's not the silence that's golden to me.
Look out!
I'm coming!
I'm coming!
I'm coming!
You make demands, you're out of hand and soon enough you're gonna get your way.
You rage and roar, you pace the floor and soon enough your gonna get your way.
Don't go on strike. You know what I like. You know how to love me, daddy - loose but tight.
Your mood is down, I'm losing ground and soon enough you're gonna have your day.
Get your way.
You know I always get my way.
I'm hot!
I do succeed.
Like Washington at Valley Forge, I get just what I need.
Like Iron Mike with a TKO and Jesse James with a .44, I keep on coming moving slow and put them on the floor.
Get up!
Turn it up a bit.
Get up!
Turn it up a bit.
I'm self contained.
I use my brain and I keep the people entertained.
It's a long way up with no elevator, but I'm gonna get there sooner or later cuz the last thing that I'm gonna do is not do what I wanted to.
Get up!
Turn it up a bit.
Get up!
Turn it up a bit.
Like Frankenstein and Danger Mouse I'm gonna make some noise and rock the house!
You have been demanding. Throwing temper tantrums. Soon enough your gonna get your way.
You have been highhanded. Setting super standards. Soon enough you're gonna get your way.
You have been vindictive. You can go and stick it. Pretty soon you're gonna get your way.
Don't you go on strike. You know just what I like now. Pretty soon you're gonna have your day.
Get your way.
You're so dramatic, you're too emphatic, but soon enough you're gonna get your way.
We've been conflicting. You'd better start thinking and pretty soon you're gonna get your way.
Don't go on strike. You know what I like. You know how to love me, daddy - loose but tight.
Your mood is down. I'm losing ground and soon enough you're gonna have your day.
Get your way.
You make demands, you're out of hand and soon enough you're gonna get your way.
You rage and roar, you pace the floor and soon enough you're gonna get your way.
Your mood is down. I'm losing ground and soon enough you're gonna get your way.
You're so dramatic. You're too emphatic, but soon enough you're gonna get your way.
Have your day.
Get your way.
You have your day. Yeah, you get what you want. Uh huh.
Get your way. Have your day.
Soon enough you're gonna get it, yeah.
You're gonna get your way.
Have your day. Get your way. Uh huh. Uh huh.
Don't go on strike. You know what I like."
Go Through It	https://www.allthelyrics.com/lyrics/blondie/go_through_it-lyrics-102675.html	Autoamerican	"She knew it about Route Three
Oh, she blew it, you know she could've told me
He can't say no, he can't ask why
Go through it, highway bride
He delivers, he's a roadsider
He gets no road from a back seat driver
Away we go, yes or no?
I love you honey, gimme a beer
But just like Jerry Lee, she's tuning in on me
And I've got no defence, but it makes no difference
'Cause just like Jerry Lee, she's tuning in on me
She does it easy, like a CB
He's hard to hold on the rolling road
He knows his rig's hot, get through that roadblock
Ten miles to go, oh, radio
She knew it, now so does he
Ah, I love you honey, gimme a beer
Ooh, go through it, come sit right here"
Hanging On The Telephone	https://www.allthelyrics.com/lyrics/blondie/hanging_on_the_telephone-lyrics-102676.html	The Best Of Blondie	"I'm in the phone booth, it's the one across the hall.
If you don't answer, I'll just ring it off the wall.
I know he's there, but I just had to call.
Don't leave me hanging on the telephone.
I heard your mother, now she's going out the door.
Did she go to work or just go to the store?
All those things she said, I told you to ignore.
Oh why can't we talk again?
Don't leave me hanging on the telephone.
It's good to hear your voice, you know it's been so long.
If I don't get your calls then everything goes wrong.
I want to tell you something you've known all along.
Don't leave me hanging on the telephone.
I had to interrupt and stop this conversation.
Your voice across the line gives me a strange sensation.
I'd like to talk when I can show you my affection.
Oh I can't control myself!
Don't leave me hanging on the telephone.
Hang up and run to me! Oh!"
Hanging On The Telephone (Live In Dallas 1980)	https://www.allthelyrics.com/lyrics/blondie/hanging_on_the_telephone_live_in_dallas_1980-lyrics-102683.html	Picture This Live	"I'm in the phone booth, it's the one across the hall.
If you don't answer, I'll just ring it off the wall.
I know he's there, but I just had to call.
Don't leave me hanging on the telephone.
Don't leave me hanging on the telephone.
I heard your mother, now she's going out the door.
Well, did she go to work or just go to the store?
All those things she said, I told you to ignore.
Oh, why can't we talk again?
Oh, why can't we
talk again?
Oh, why can't we talk again?
Don't leave me hanging on the telephone.
Don't leave me hanging on the telephone.
It's good to hear your voice, you know it's been so long.
If I don't get your calls then everything goes wrong.
I want to tell you something you've known all along.
Don't leave me hanging on the telephone.
I had to interrupt and stop this conversation.
Your voice across the line gives me a strange sensation.
I'd like to talk when I can show you my affection.
Oh, I can't control myself!
Oh, I can't control myself!
Oh, I can't control myself!
Don't leave me hanging on the telephone.
Hang up and run to me! Oh!
Hang up and run to me! Oh!
Hang up and run to me! Oh!
Hang up and run to me! Oh ooh whoa!
Run to me!"
Happy Dog (For Caggy)	https://www.allthelyrics.com/lyrics/blondie/happy_dog_for_caggy-lyrics-102685.html	No Exit	"I'm like a happy dog who's been alone too long.
I wanna wag for you baby.
Raise a flag of wag.
Shake and shag.
I wanna wag for you baby.
Come on now throw me some bone.
I'm ripping up your song.
I wanna be your dog.
Skinny or fat, I'm gonna go with that and chase your pussycat.
Be my happy dog, my leaping frog and jump all over me.
Cuz my little mutt's got that hairy butt.
He's gonna wag it for me baby.
Hey come over here Mr. Licks.
I like when you pick up sticks.
When you throw me a fit.
And no matter what you tell the tale of a pup cuz you're my kind of mutt.
I disagree.
I wanna itch you like a flea.
Gonna teach my old dog to do some new tricks.
Mmm hmm.
Don't be begging me, just take a seat on my lap of luxury.
'Cause I'm a happy dog who's been alone too long.
I wanna wag for you baby.
Come on now throw me some bone.
I'm ripping up your song.
I wanna be your dog.
Skinny or fat, I wanna go with that and chase your pussycat.
I wanna wag for you baby.
I wanna wag for you.
I wanna wag for you baby.
I wanna wag for you."
He Is So	https://www.allthelyrics.com/lyrics/blondie/he_is_so-lyrics-102700.html	Def Dumb And Blonde	"He is so.
Oh oh oh.
How do I know he is so?
So fortunately for me he is so.
Fortunately for me he is so.
When he's with me sets me free.
That's how I know he is so.
So far so good.
He is so too much.
As good as it's gets
and the getting's good.
So easy to please.
He's no so and so.
So far as it goes.
That's how far I'm going.
He is so.
So what? So what? So what?
Oh oh oh.
How do I know he is so?
So what? So what? So what?
So fortunately for me he is so.
So what? So what? So what?
Fortunately for me he is so.
So what? So what?
When he's with me I am free.
That's how I know he is so.
Like children at play.
You know what I mean.
It's all in a day.
Nights are getting better.
So what can I say
that's never been said before?
It's all in a day.
Each day I love him more.
When he's with me I am free.
That's how I know he is so.
He is so.
So what? So what? So what?
Oh oh oh.
How do I know he is so?
So what? So what? So what?
So fortunately for me he is so.
So what? So what? So what?
Fortunately for me he is so.
When he's with me sets me free.
That's how I know he is so.
Oh oh oh.
Oh oh oh.
How do I know he is so?
So fortunately for me he is so."
Heart Of Glass	https://www.allthelyrics.com/lyrics/blondie/heart_of_glass-lyrics-102686.html	The Best Of Blondie	"Once I had a love and it was a gas
Soon turned out had a heart of glass
Seemed like the real thing, only to find
Mucho mistrust, love's gone behind
Once I had a love and it was divine
Soon found out I was losing my mind
It seemed like the real thing but I was so blind
Mucho mistrust, love's gone behind
In between
What I find is pleasing and I'm feeling fine
Love is so confusing there's no peace of mind
If I fear I'm losing you it's just no good
You teasing like you do
Once I had a love and it was a gas
Soon turned out had a heart of glass
Seemed like the real thing, only to find
Mucho mistrust, love's gone behind
Once I had a love and it was divine
Soon found out I was losing my mind
It seemed like the real thing but I was so blind
Mucho mistrust, love's gone behind
Lost inside
Adorable illusion and I cannot hide
I'm the one you're using, please don't push me aside
We coulda made it cruising, yeah
Yeah, riding high on love's true bluish light
Once I had a love and it was a gas
Soon turned out to be a pain in the ass
Seemed like the real thing only to find
Mucho mistrust, love's gone behind"
