song	link	album	lyrics
Curse	https://www.allthelyrics.com/lyrics/imagine_dragons-curse	-	"She barely knew your name
He was just a city, she's just a dirt road
but that never meant a thing
running from the country, she needed out but, he held that diamond ring
Cause I can't sit oh I cant talk
I gotta leave this town and run to you
curse these nights that speak your name
I gotta leave this town and come to you
break (oh) this (oh) curse (oh)
ha ha ha
break (oh) this (oh) curse (oh)
she barely knew your name
He was such a worry
no need to hurry
those streets are slick at night
she would never listen
she left it all and headed towards the light
oh your eyes look tired
but love was all she knew
screaming out in agony she gave her life for you
Cause I can't sit oh I cant talk
I gotta leave this town and run to you
curse these nights that speak your name
I gotta leave this town and come to you
break (oh) this (oh) curse (oh)
ha ha ha
break (oh) this (oh) curse (oh)
she barely knew your name
Cause I can't sit oh I cant talk
I gotta leave this town and run to you
curse these nights that speak your name
I gotta leave this town and come to you
break (oh) this (oh) curse (oh)
ha ha ha
break (oh) this (oh) curse (oh)
she barely knew your name"
Darkness	https://www.allthelyrics.com/lyrics/imagine_dragons-darkness	-	"I can never leave you when you’re lying in the bed
face to the wall
I slept on the floor
What did you mean by that
What did you mean by that
Take it as a self invitation
Take it as your own means of salvation
If I could take it all
If I could take it all back
Nothing is forgiven unless you want it to be
And if it’s too late for deciding
Oh just leave it to me
Stay with me
Stay with me
Stay with me
Stay with me
Stay with me please
Cause I’m living, living
Living in the darkness
I could never beat it when you needed me the most
The more I try the less you try to come
How could I live like that
How could I live like that
Take it as a self indication
Take it as your own means of vindication
If I could take it all
If I could take it all back
Nothing is forgiven unless you want it to be
And if it’s too late for deciding
Oh just leave it to me
Stay with me
Stay with me
Stay with me
Stay with me
Stay with me please
Cause I’m living, living
Living in the darkness
Nothing is forgiven unless you want it to be
It’s too late for deciding
Oh just leave it to me
Stay with me
Stay with me
Stay with me
Stay with me
Stay with me please
Cause I’m living, living
Living in the darkness
Nothing is forgiven unless you want it to be
Oh it is too late for deciding
So just leave it to me
Stay with me
Stay with me
Stay with me
Stay with me
Stay with me please
Cause I’m living, living
Living in the darkness
Living in the darkness
Please
Living in the darkness"
Demons	https://www.allthelyrics.com/lyrics/imagine_dragons-demons	Night Visions	"When the days are cold
And the cards all fold
And the saints we see
Are all made of gold
When your dreams all fail
And the ones we hail
Are the worst of all
And the blood’s run stale
I wanna hide the truth
I wanna shelter you
But with the beast inside
There’s nowhere we can hide
No matter what we breed
We still are made of greed
This is my kingdom come
This is my kingdom come
When you feel my heat
Look into my eyes
It’s where my demons hide
It’s where my demons hide
Don’t get too close
It’s dark inside
It’s where my demons hide
It’s where my demons hide
At the curtain’s call
It's the last of all
When the lights fade out
All the sinners crawl
So they dug your grave
And the masquerade
Will come calling out
At the mess you made
Don't wanna let you down
But I am hell bound
Though this is all for you
Don't wanna hide the truth
No matter what we breed
We still are made of greed
This is my kingdom come
This is my kingdom come
When you feel my heat
Look into my eyes
It’s where my demons hide
It’s where my demons hide
Don’t get too close
It’s dark inside
It’s where my demons hide
It’s where my demons hide
They say it's what you make
I say it's up to fate
It's woven in my soul
I need to let you go
Your eyes, they shine so bright
I wanna save that light
I can't escape this now
Unless you show me how
When you feel my heat
Look into my eyes
It’s where my demons hide
It’s where my demons hide
Don’t get too close
It’s dark inside
It’s where my demons hide
It’s where my demons hide"
Destination	https://www.allthelyrics.com/lyrics/imagine_dragons-destination	-	"I see the colors of the world—they're rearranging
The center sentinels are cunningly estranging all
I think a little about a lot I'm introverted
You think a lot about a little never heard it
All of our energy
I bring these words to life
We stay up late and draw the lines to every constellation
We live with all our sorrows tied to age and separation
These are the days of love and life
These are our expectations
We stay up late to live tonight
This is our destination
Take me back to ninety one
I got a love life there, a loaded gun alright
I see the colors of the world—they're rearranging
The center sentinels are leaving but I'm changing
All of our energy
Bring these words to life
Ooh ooh ooh ooh
We stay up late and draw the lines to every constellation
We live with all our sorrows tied to age and separation
These are the days of love and life
These are our expectations
We stay up late to live tonight
This is our destination
Oh oh oh oh
We stay up late and draw the lines to every constellation
We live with all our sorrows tied to age and separation
These are the days of love and life
These are our expectations
We stay up late to live tonight
This is our destination"
Drive	https://www.allthelyrics.com/lyrics/imagine_dragons-drive	-	"Get me right, all it takes is silent night
I want my eyes to see these lights
hold hold hold on hold hold on
but when it comes it goes
I am on my knees, oh forgive me
get me right, look at these people flying kites
they seem to live forgotten nights
hold hold hold on hold hold on
but when it comes it goes
I am on my knees
oh forgive me
Drive, I got my head on aright
I got my people strapped tight
I got my head on aright
oh oh oh oh
I, I got my head on aright
I got my people strapped tight
I got my head on aright
oh oh oh oh 
Oh get me right, all it takes is starry nights
I want my eyes to see these lights
hold hold hold on hold hold on
but when it comes it goes
I am on my knees
oh forgive me
get me right, look at these seagulls in the air
they seem to yell just like we care
hold hold hold on hold hold on
but when it comes it goes
I am on my knees
oh forgive me
Drive, I got my head on aright
I got my people strapped tight
I got my head on aright
oh oh oh oh
I, I got my head on aright
I got my people strapped tight
I got my head on aright
oh oh oh oh 
Drive, I got my head on aright
I got my people strapped tight
I got my head on aright
oh oh oh oh
I, I got my head on aright
I got my people strapped tight
I got my head on aright
oh oh oh oh"
Emma	https://www.allthelyrics.com/lyrics/imagine_dragons-emma	-	"Emma stood in front of me
Tellin' me what I'm supposed to be
Jackie loves to run and hide
Give her love, and she will die
Calling me, oh my oh my
Cross my heart and hope to die
Bourbon streets and bicycles
Holding you in carnivals
Baby is my love too old for you?
Baby is my love too old for you?
'Cause Emma I'm for you
Emma I'm for you
Dinner bells and loaded gun
Innocence is bound to run
Enemies are playing from
But don't you touch that golden sun
Innocence and sentiment
Is owned by hope it's where you're at
Baby is my love too old for you?
Emma I'm for you
Emma I'm for you
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, Emma I'm for you
Emma I'm for you
Emma I'm for you, you, you, you
Emma I'm for you, you, you, you
Emma I'm for you
Emma I'm for you
Emma I'm for you
Emma I'm for you
Emma I'm for you"
Every Night	https://www.allthelyrics.com/lyrics/imagine_dragons-every_night	Night Visions	"I'm coming home to you
Every night...
I'm the colorless sunrise
That's never good enough
I'm the wind that's in your hair
That ruffles you up
If you can find a reason
You can let me know
I won't blame you
I'll just turn and go
I'm coming home to you
Every night...
Coming home to you
Every night...
My mind is made up
Nothing could change that
I'm coming home to you
Every night...
Searching to find myself
But all I find is you
I can hardly stand myself
So what am I to you?
If you can find a reason
You could let me know
I won't blame you
I'll just turn and go
I'm coming home to you
Every night...
Coming home to you
Every night...
My mind is made up
Nothing could change that
I'm coming home to you
Every night...
No matter, no matter
No matter what we're facing
It don't matter, don't matter
'Cause the reason that I'm here
Is the same through all these years
Not changing, not changing
Anything at all
I'm coming home to you
Every night...
Coming home to you
Every night...
My mind is made up
Nothing could change that
I'm coming home to you
Every night..."
Fallen	https://www.allthelyrics.com/lyrics/imagine_dragons-fallen	Night Visions	"Run for cover
My sense of fear is running thin
Undercover
Just like a candle in the wind
Tell everybody, tell everybody
Brothers, sisters, the ending is coming
Ohhhhh
We are fallen, we are fallen
Ohhhhh
We are fallen, we are fallen
Now we're just gonna ride it out
Every morning
I'm staring shadows in the eye
Oh, good morning
Will you just wait until I die?
Tell everybody, tell everybody
Brothers, sisters, the ending is coming
Ohhhhh
We are fallen, we are fallen
Ohhhhh
We are fallen, we are fallen
Now we're just gonna ride it out
Tell everybody, tell everybody
Tell everybody, we are fallen
Ohhhhh
We are fallen, we are fallen
Ohhhhh
We are fallen, we are fallen
Now we're just gonna ride it out
I just want to take it in
Even when your fire runs out
Will you start it up again?
We are fallen"
Gold	https://www.allthelyrics.com/lyrics/imagine_dragons-gold	-	"First comes the blessing of all that you've dreamed,
but then comes the curses of diamonds and rings.
Only at first did it have its appeal, but now you can't tell the false from the real.
Who can you trust
(Who can you trust)
When everything, everything, everything you touch turns to gold, gold, gold.
When everything, everything, everything you touch turns to gold, gold
(Ooh, gold, woah
Ooh, gold, woah
Ooh, gold, woah
Ooh, gold, woah)
Statues and empires are all at your hands,
Water to wine and the finest of sands.
When all you have's turnin stale and its cold,
Oh you'll no longer fear when your heart's turned to gold.
Who can you trust
(Who can you trust)
When everything, everything, everything you touch turns to gold, gold, gold.
When everything, everything, everything you touch turns to gold, gold
(Ooh, gold, woah
Ooh, gold, woah
Ooh, gold, woah
Ooh, gold, woah)
I'm dyin to feel again,
Oh anything at all,
But I don't feel nothin, nothin, nothin, nothin
When everything, everything, everything you touch turns to gold, gold, gold.
When everything, everything, everything you touch turns to gold, gold
(Ooh, gold, woah
Ooh, gold, woah
Ooh, gold, woah
Ooh, gold, woah)"
Hear Me	https://www.allthelyrics.com/lyrics/imagine_dragons-hear_me	Night Visions	"Try to hear my voice
You can leave, now it's your choice
Maybe if I fall asleep, I won't breathe right
Maybe if I leave tonight, I won't come back
I said it before, I won't say it again
Love is a game to you, it's not pretend
Maybe if I fall asleep, I won't breathe right
Can nobody hear me?
I got a lot that's on my mind
I cannot breathe
Can you hear it, too?
You kiss and you kiss
And you love and you love
You got a history list and the rest is above
And if you're warm, then you can't relate to me
From the floor to the floor
And the sky to the sky
You've got to love and adore and the rest is awry
And if you're warm, then you can't relate to me
I said it before, I won't say it again
Love is a game to you, it's not pretend
Maybe if I fall asleep, I won't breathe right, right, right
Can nobody hear me?
I got a lot that's on my mind
I cannot breathe
Can you hear it, too?
Leave your shoes at the door, baby
I am all you adore, lately
Come with me and we will run away
Can nobody hear me?
I got a lot that's on my mind
I cannot breathe
Can you hear it, too?
Can nobody hear me?
I got a lot that's on my mind
I cannot breathe
Can you hear it, too?"
