song	link	album	lyrics
Every Day Comes And Goes	https://www.allthelyrics.com/lyrics/black_sabbath/every_day_comes_and_goes-lyrics-577958.html	-	"Well I don't want no demon to tell me what it's all about
No black magician telling me to get my soul out
Don't believe in violence, I don't even believe in peace
I've opened the door and my mind has been released
Well I don't want no preacher telling me about the god in the sky
No I don't want no one to tell me where I'm gonna go when I die
I wanna live my life with no people telling me what to do
I just believe in myself, 'cause no one else is true
Every day just comes and goes
Life is one big overdose
People try to ruin me
And I can't seem to eliminate them
People riding their real pace
Keep on running their rat race
The ante is risen once a week
In their world of make-believe
So believe what I tell you, it's the only way to fight in the end
Just believe in yourself, you know you really shouldn't have to pretend
Don't let those empty people try and interfere with your mind
Just live your life and leave them all behind"
Evil Eye	https://www.allthelyrics.com/lyrics/black_sabbath/evil_eye-lyrics-358405.html	The Sabbath Stones	"Something About The Way That You Look At Me,
You Watch Every Move, Every Step, Every Fantasy,
Got No Time For Love, There's Something In Your Mind,
Got The Face Of An Angel But The Stare Of A Devil Inside.
Got Hell Looking Up, Heaven Looking Down,
People Say The Woman's Got An Evil Eye.
Got Hell Looking Up, Heaven Looking Down,
Free Me From The Woman With The Evil Eye.
I Turn Away But Still I See That Evil Stare,
Trapped Inside My Dreams I Know You're There.
Thoughts Of Happiness You Destroyed Them All,
First Inside My Head, Then Inside My Soul.
Got Hell Looking Up, Heaven Looking Down,
People Say The Woman's Got An Evil Eye.
Got Hell Looking Up, Heaven Looking Down,
Free Me From The Woman With The Evil Eye."
Evil Woman	https://www.allthelyrics.com/lyrics/black_sabbath/evil_woman-lyrics-7126.html	Black Sabbath	"I've seen a look of evil in your eyes
You've been filling me all full of lies
Sorrow will not change your shameful deeds
Do well best, someone else has better seen
Evil woman, don't you play your games with me
Evil woman, don't you play your games with me
Now I know just what you're looking for
You want me to claim that child you bore
Well you know that it must he not be
And you know the way it got to be
Evil woman, don't you play your games with me
Evil woman, don't you play your games with
Evil woman, don't you play your games with me
Evil woman, don't you play your games with me
Wickedness lies in your moisten lips
Your body moves just like the crack of a whip
Blackness sleeps on top of your stray bed
Do you whish that you could see me dead
Evil woman, don't you play your games with me
Evil woman, don't you play your games with me
Evil woman, don't you play your games with me
Evil woman, don't you play your games with me"
Fairies Wear Boots	https://www.allthelyrics.com/lyrics/black_sabbath/fairies_wear_boots-lyrics-32399.html	Paranoid	"Goin' home late last night
Suddenly I got a fright
Yeah, I looked through a window and suprise what I saw:
Fairy boots are dancin' with a dwarf
All right now!
Yeah, Fairies wear boots and you gotta believe me
Yeah, I saw it, I saw it, I tell you no lies
Yeah, fairies wear boots and you gotta believe me
I saw it, I saw it with my own two eyes
Ohh, right now!
Yeah, Fairies wear boots and you gotta believe me
Yeah, I saw it, I saw it, I tell you no lies
Yeah, Fairies wear boots and you gotta believe me
I saw it, I saw it with my own two eyes
Allright now!
So I went to the doctor to see what he would give me
He said,  Son, son, you've gone too far,
'cause smokin' and trippin' is all that you do.
Yeahhhhhh!"
Falling Off The Edge Of The World	https://www.allthelyrics.com/lyrics/black_sabbath/falling_off_the_edge_of_the_world-lyrics-104062.html	Mob Rules	"I think about closing the door
And lately I think of it more
I'm living well out of my time
I feel like i'm losing my mind
I should be at the table round
A servant of the crown
The keeper of the sign
To sparkle and to shine
Never, no never again!
Listen to me and believe what I say if you can
Never, this is the end
You know I've seen the faces of doom and I'm only a man
Help me, tell me I'm sane
I feel a change in the earth, in the wind and the rain
Save me, take me away
You know I've seen some creatures from hell and I've heard what they say!
I've got to be strong
Oh, I'm falling off the edge of the world
Think you're safe, but you're wrong!
We are falling off the edge of the world!
Look out! there's danger! no where to run!
It seems like desperate measures but sometimes it has to be done
Over, it's over at last
There's a message inside as we build a new life from the past
We're falling off the edge of the world!
Yes, the edge of the world!
It's the end of the world!"
Faries Wear Boots/Jack The Stripper	https://www.allthelyrics.com/lyrics/black_sabbath/faries_wear_bootsjack_the_stripper-lyrics-7136.html	Paranoid	"Goin' home, late last night
suddenly I got a fright
Yeah I looked throught the window and surprised what I saw
Fairy boots were dancin' with a dwarf, all right now!
Fairies wear boots and you gotta believe me
yeah I saw it, I saw it, I tell you no lies
Yeah Fairies wear boots and you gotta believe me
I saw it, I saw it with my own two eyes, well all right now!
So I went to the doctor, see what he could give me
he said ""Son, son, you've gone too far.
'cause smokin' and trippin' is all that you do."""
Feels Good To Me	https://www.allthelyrics.com/lyrics/black_sabbath/feels_good_to_me-lyrics-104063.html	Headless Cross	"The chapter is opened and the pages are turned
the writings say many things but who was concerned
Where can we run to now, when will we learn?
When it's lost it's gone forever
For years they told me what I should do
Down to the places to go and who should I talk to
But that don't matter no more since I found out the truth
and it feels good to me
The world is turnin'
Forever turnin'
Forever yearnin'
For the love of life
and you're wrong if you think that I'm afraid to love
I wonder, I wonder does it not seem strange to you
Just how the tables have turned on me and you?
How long can we go on livin', livin' the way we do?
When it's lost it's gone forever
It feels good to me....."
Forbidden	https://www.allthelyrics.com/lyrics/black_sabbath/forbidden-lyrics-104067.html	Forbidden	"If I had to live again, I'd change everything,
'Cause everything I do, you know that I can't win.
You say it isn't right, but you say it isn't wrong,
How the Hell am I supposed to please everyone.
Tell me what it is that I'm supposed to do.
I aint here for everybody, but I aint here for you,
You said it isn't right, but you said it isn't wrong.
I wish somebody could tell me, what it is that I've done wrong.
The best things in live aren't given, these things aint for you and me,
Every time you shout Forbidden, makes me wonder what you see.
The best things in live aren't given, these things aint for you and me,
Every time you shout Forbidden, makes me wonder what you see.
You know it's gonna get you now, and you know it starts to bring you down.
Tell me what it is that I'm supposed to do,
I aint here for everybody, but I aint here for you,
It seems I have to fight, for all the things I want,
Wish somebody could tell me what it is that I've done wrong.
The best things in live aren't given, these things aint for you and me,
Every time you shout Forbidden, makes me wonder what you see.
The best things in live aren't given, these things aint for you and me,
Every time you shout Forbidden, makes me wonder what you see.
It's Forbidden.
The best things in live aren't given, these things aint for you and me,
Every time you shout Forbidden, makes me wonder what you see.
The best things in live aren't given, these things aint for you and me,
Every time you shout Forbidden, makes me wonder what you see.
Makes me wonder what you see.
Kiss Of Death
This is no ordinary soul, that you're destroying,
Not just another life that drifts along with the sands of time.
We tried to show you on your way, but still, you cannot see, you're hurting me
You told too many lies and so it ends, yeah
You tried to touch me, but then I knew your plan,
You tried to take my world away, oh no,
Now I see it, it's as clear as day,
No you'll never stand a chance, oh no you'll never stand a chance.
You tried to lead me, to the land where you keep your lies,
But I've seen this read before, oh yeah,
There is no reason why I should listen now,
No you'll never stand a chance, oh no you'll never stand a chance.
So many people tried before, but still I came through stronger than before,
Someone like you will never get through my door no more,
Nothing you can do will hurt me, I am indestructible.
Nothing you can do will hurt me, I am indestructible. Yeah.
Every lie that you tell you get closer,
Closer to the edge of the Cauldron and in to the fire, yeah.
Every life you destroy will return, it will come back and haunt you,
For ever and ever.
Nothing you can do will hurt me, I am indestructible.
Nothing you can do will hurt me, I am indestructible. Yeah.
This is no ordinary soul that you're destroying,
Not just another life that drifts along with the sands of time."
Get A Grip	https://www.allthelyrics.com/lyrics/black_sabbath/get_a_grip-lyrics-104071.html	Forbidden	"I see it on the TV, it's playing on my mind,
Everything I see has got something to do with killing my brother.
Just another mind game? or maybe it's a sign,
When the child with a gun holds it up to the head of his brother.
Well that ain't nice. Gotta get a grip, gotta get a hold on life,
Gotta get a grip cause you're gonna slip, yeah.
Somebody tell me, where did we lose?
Where's the point that we lost the control to live with each other?
Mister politician, searching for a lie.
What's the truth? will the youth find the proof for a revolution?
Cause that ain't nice, gotta get a grip, gotta get a hold on life
Gotta get a grip cause you're gonna slip, on ice,
Gotta get a grip, gotta get a hold on life
Gotta get a grip cause you're gonna slip
Gotta get a hold of the situation, gotta get you into my life,
Gotta get a hold and get it moving.
I can't tell you what you need to know it's up to you, oh yeah
That ain't nice, gotta get a grip, gotta get a hold on life
Gotta get a grip, cause you're gonna slip, on ice,
Gotta get a grip, gotta get a hold on life
Gotta get a grip cause you're gonna slip.
Gotta get a hold of the situation, gotta get a hold on life,
Gotta get a grip and get it moving,
I can't tell you what you need to know, it's up to you, oh yeah.
Don't your blood run cold, don't the sorrow show,
Hold on tight to what you have.
See it in your eyes, don't it make you cry,
Get a grip and shake the can.
Get a grip, yeah, get a grip, yeah, get a grip, yeah,
Get a grip, get a grip, get a grip, get a grip, get a hold.
Get a grip on life, get a grip on life, get a grip on life,
Yeah get a grip."
Glory Ride	https://www.allthelyrics.com/lyrics/black_sabbath/glory_ride-lyrics-104072.html	Eternal Idol	"Winged with steel they fill the air
The soldiers of fortune will ride
In the sights of the enemy's gun
Those who have taken their oaths tonight
Are well prepared they know they'll
Do or die even if it's suicide
Let's take a chance
As the skies will Burn tonite
Wasted lives and spirits run free
On the wings of no return
Dressed to kill where eagles dare
The fate of a nation's at hand
Is this the answer to the prayers
Come the dawn, thru the blood
Red skies return with tears
In their eyes, and they
Recall thou shalt not kill
And in the morning
They'll take a hero's bow
And make the ever lasting flight
Hear them calling up above all
Across the skies
Hear them calling up above from
The other side
Here them call!
Let's take a chance
As the skies will burn tonite
Wasted lives and spirits run free
On the wings of no return
Let's take a chance
As the skies will burn tonite
Wasted lives and spirits run free
On the wings of no return"
Guilty As Hell	https://www.allthelyrics.com/lyrics/black_sabbath/guilty_as_hell-lyrics-104073.html	Forbidden	"Step back and look at you, and tell me that is what you want to be,
You realise that what you're seeing, is a replica of me.
Inside my world is pretty grim, that even I can't survive in,
I wouldn't try 'cause I know you.
Deep inside you know you're guilty as Hell.
Deep inside you know you're guilty as Hell.
You realise that what you're seeing is just a replica of me,
Only me.
Oh it makes no difference if you're the only one,
It doesn't matter when all is said and done,
Gonna feel the same, God will put the blame on you.
Oh yeah.
If I was you, If I was you,
I'd wanna see, I'd wanna see inside my head,
I'd wanna know if I was fuckin dead,
I'd wanna know what's going on,
Someone tell me the truth.
There's no fear in a fallen Angel, there's no love in a heart made of stone,
There's no truth in a heart that is screaming,
Deep inside you're as guilty as Hell.
There's no fear in a fallen Angel, there's no love in a heart made of stone,
There's no truth in a heart that is screaming.
Deep inside you're as guilty as Hell.
You're guilty."
Gypsy	https://www.allthelyrics.com/lyrics/black_sabbath/gypsy-lyrics-7168.html	Technical Ecstasy	"Watching the universe at the end of another day
Fatalistic ships froma distant shore
In the back of my mind I could see she was standing there
Like the feeling you have
When you've been there before
She was a gypsy woman
She was as cold as the day, yeah
She said I'd got it coming
And then she took me away, yeah
She took me through the shadows of her sunken dream
I thought it's over me, she wasn't all she seemed
She took my hand and then she started to speak
She told me she'd had the call
With eyes of fire that were burning my soul
She looked into her crystal ball
She read my fortune then she read my mind
She didn't like my thoughts at all
She showed me shadows, a spectre of life
My soul just wanted to scream
She stared so deeply into my eyes
That's when I fell into a dream
When I awoke in bed she lay beside me
And she read me with her eyes, she said
So you wanna be a gypsy, come on now
So you wanna be a gypsy, come on now, now, now
Gypsy woman you're the devil in drag
You are the queen of all hell
You took my body,now you're wasting my soul
You've got me under your spell
And as the sun shines on another day
You're gonna take my mind as well,it's over
So you wanna be a gypsy, come on now
So you wanna be a gypsy, come on now
So you wanna be a gypsy, come on now
So you wanna be a gypsy"
Hand Of Doom	https://www.allthelyrics.com/lyrics/black_sabbath/hand_of_doom-lyrics-7135.html	Paranoid	"What you gonna do? Time's caught up with you
Now you wait your turn, you know there's no return
Take your written rules, you join the other fools
Turn to something new, now it's killing you
First it was the bomb, Vietnam napalm
Disillusioning, you push the needle in
From life you escape, reality's that way
Colours in your mind satisfy your time
Oh you, you know you must be blind
To do something like this
To take the sleep that you don't know
You're giving Death a kiss,
Oh, little fool now
Your mind is full of pleasure
Your body's looking ill
To you it's shallow leisure
So drop the acid pill, don't stop to think now
You're having a good time baby
But that won't last
Your mind's all full of things
You're living too fast
go out enjoy yourself
Don't bottle it in
You need someone to help you
To stick the needle in, yeah
Now you know the scene, your skin starts turning green
Your eyes no longer seeing life's reality
Push the needle in, face death's sickly grin
Holes are in your skin, caused by deadly pin
Head starts spinning 'round, you fall down to the ground
Feel your body heave, Death's hands starts to weave
It's too late to turn, you don't want to learn
Price of life you cry, now you're gonna die!"
Hard Life To Love	https://www.allthelyrics.com/lyrics/black_sabbath/hard_life_to_love-lyrics-104074.html	Eternal Idol	"Livin' in the fast lane is easy
Till you run out of road
Friends will turn to strangers
When you're out of control
A slip of the tongue when
It's done, is often hard to
See it thru
So never let your words be lies
Or they'll come looking for you
It's a hard life to love
For the price of glory you left
And threw your fortunes away
Never really cared too much for
The job or the pay
You're standing in the rain with
No cover but you never complain
You're an angry young man face to
Face but your mirrors insane
It's a hard life to love
I'm simply refusing a part in your world
And I see how it burns
See how it burns
And you're simply denying the fact
That you're blind and I see no more
I see red - I only see red
Think of all the times I was
Hurting but you felt no pain
Think of all the lies you told me
Again and again
And still you see the truth
From those who continue to lie
And now you're seeking life
From those who are living to die
It's a hard life to love
I'm simply refusing a part in your world
And I see how it burns
See how it burns
And you're simply denying the fact
That you're blind and I see no more
I see red - I only see red
Livin' in the fast lane ain't easy
When you run out of road
Friends will turn to strangers
When you've nowhere to go
Don't give a damn when you're lost
Cause you'll die from it all
Laws were made to be broken
And you do it for the thrill of it all
It's a hard life to love
It's a hard life to love"
Hard Road	https://www.allthelyrics.com/lyrics/black_sabbath/hard_road-lyrics-7176.html	Never Say Die	"Old men crying, young men dying
World still turns as Father Time looks on
On and on
Children playing, dreamers praying
Laughter turns to tear as love has gone
Has it gone?
Oh, it's a hard road
Oh, it's a hard road
Whirlwind churning, lovers learning
On this path of life we can't back down
Is it wrong?
Widows weeping, babies sleeping
Life becomes the singer and the song
Sing along
Oh, it's a hard road
Carry your own load
Why make the hard road?
Why can't we be friends?
No need to hurry
We'll meet in the end
Why make the hard road?
Why can't we be friends?
No need to worry
Let's sing it again
Brother's sharing, mother's caring
Nightime falling victim to the dawn
Shadows small
Days are crawling, time is calling
To the Earth that not that life has gone
Love line drawn
Oh, it's a hard road
Carry your own load
Oh, it's a hard road
Oh, it's a hard road...
We're living in sorrow, we're living the best
And look to the future, `cause life goes together now
We're living in sorrow, we're living the best
And look to the future, `cause life goes together now
We're living in sorrow, we're living the best
And look to the future, `cause life goes together now..."
Headless Cross	https://www.allthelyrics.com/lyrics/black_sabbath/headless_cross-lyrics-104075.html	Headless Cross	"Look through the people and on through the mist
To the hill of the headless cross,
Where all witches meet, on a night such as this
And the power of darkness is host
They come face to face, eye to eye, soul to soul,
With an angel that fell from the sky.
Borne on the air, lot of screams and the wails
Of the masses appointed to die.
Listen for the feet as they pound the land to a tune of thunder
Watch as the legions ride again to a fate of death or torture,
At the headless cross, at the headless cross.
From the first evil night, when a black flash of light
Cut the crucifix half to the ground.
There's been no escape from the power of Satan.
On a nation so brave and so proud
Listen for the feet as they pound the land to a tune of thunder
Watch as the legions ride again to a fate of death or torture,
At the headless cross, at the headless cross.
Ahahahohohoh Ahahahohohoh
Ahahahohohoh Ahahahohohoh
Ahhhhhhh...
How do ya feel when the locks refuse the key.
And the master is calling your name?
Does the luck of the charm, really keep you from harm?
Does the tallisman protect you from pain?
Listen for the feet as they pound the land to a tune of thunder
Watch as the legions ride again to a fate of death or torture,
At the headless cross, at the headless cross.
From the first evil night. when a black flash of light
Cut the crucifix half to the ground.
There's no escaping from the power of Satan.
For a people so brave and so proud
Listen for the feet as they pound the land to a tune of thunder
Watch as the legions ride again to a fate of death or torture,
oh no oh
oh!
(Headless Cross), at the Headless Cross
(At the Headless Cross), ohh, at the Headless Cross.
Ooh where will you run to?
At the Headless Cross.
Look to the Headless Cross oh"
Heart Like A Wheel	https://www.allthelyrics.com/lyrics/black_sabbath/heart_like_a_wheel-lyrics-104076.html	Seventh Star	"In the days of confusion
You've turned angry and cold
You say it's an ilusion
There's no fire in your soul
Say you don't love me
Say you don't care
But don't leave me standing here
Your heart's like a wheel
Just waiting to roll
It's longing for freedom
To get out on the road
You're hungry for something
That you may never find
So many reasons
Your love has made you blind
You say you don't love me
You say you don't care
So don't leave me standing here
Don't leave me standing here
You say you don't love me
You say you don't care
Don't leave me
Don't leave me standing here
Life ain't been easy
Full of passion and pain
Told me no reason
Why I was to blame
Don't leave me standing
Don't leave me standing
Don't leave me standing
On my own"
Heaven And Hell	https://www.allthelyrics.com/lyrics/black_sabbath/heaven_and_hell-lyrics-104077.html	Heaven Hell	"Sing me a song, you're a singer
Do me a wrong, you're a bringer of evil
The Devil is never a maker
The less that you give, you're a taker
So it's on and on and on, it's Heaven and Hell, oh well
The lover of life's not a sinner
The ending is just a beginner
The closer you get to the meaning
The sooner you'll know that you're dreaming
So it's on and on and on, oh it's on and on and on
It goes on and on and on, Heaven and Hell
I can tell, fool, fool!
Well if it seems to be real, it's illusion
For every moment of truth, there's confusion in life
Love can be seen as the answer, but nobody bleeds for the dancer
And it's on and on, on and on and on....
They say that life's a carousel
Spinning fast, you've got to ride it well
The world is full of Kings and Queens
Who blind your eyes and steal your dreams
It's Heaven and Hell, oh well
And they'll tell you black is really white
The moon is just the sun at night
And when you walk in golden halls
You get to keep the gold that falls
It's Heaven and Hell, oh no!Fool, fool!
You've got to bleed for the dancer!
Fool, fool!Look for the answer!
Fool, fool, fool!"
Heaven In Black	https://www.allthelyrics.com/lyrics/black_sabbath/heaven_in_black-lyrics-104080.html	Headless Cross	"Rising with the sun, the work has been done
but people are starting to stare
Called from afar to the court of the Czar
Could it be something is wrong?
You stand face to face and your heart gathers pace
for the answer to a question a prize
If only you had known to be honest was wrong
For the work that you've done you will pay with your eyes
Into the black where the night
never ends and the light
leaves a scar on your soul
where your heart used to hold
your love here!
Heaven in Black
Inside there's a voice saying was there a choice
you'd still be entombed in the night
Lucifer's to blame, the reason for the flame
They've taken your sight but they'll not take your God
Into the black where the night
never ends and the light
leaves a scar on your soul
where your heart used to hold
your love here!"
Hole In The Sky	https://www.allthelyrics.com/lyrics/black_sabbath/hole_in_the_sky-lyrics-7151.html	Sabotage	"I'm looking through a hole in the sky
I'm seeing nowhere through the eyes of a lie
I'm getting closer to the end of the line
I'm living easy where the sun doesn't shine
I'm living in a room without any view
I'm living free because the rent's never due
The synonyms of all the things that I've said
Are just the riddles that are built in my head
Hole in the sky, take me to heaven
Window in time, through it I fly
I've seen the stars disappear in the sun
The shooting's easy if you've got the right gun
And even though I'm sitting waiting for Mars
I don't believe there's any future in cause
Hole in the sky, take me to heaven
Window in time, through it I fly
Yeah
I've watched the dogs of war enjoying their feast
I've seen the western world go down in the east
The food of love became the greed of our time
But now I'm living on the profits of pride"
Hot Line	https://www.allthelyrics.com/lyrics/black_sabbath/hot_line-lyrics-104082.html	Born Again	"Take me to the river baby drink my wine
When I'm going down won't you throw me a line
Lead me to religion take me up them stairs
When I take a tumble will you say me some prayers
When will you show me a sign
When will you throw me a line
Help me to the answer baby set me free
I'm torn between the devil and the deep blue sea
Maybe if you wanted you could save my face
Keep me out of trouble and I'm a living disgrace
Show me to a sucker and you'll see my name
Standing in a line with the shadows of fame
Lead me to a legend take me up them stairs
When I take a tumble will you say me some prayers"
I	https://www.allthelyrics.com/lyrics/black_sabbath/i-lyrics-104083.html	Dehumanizer	"I am anger
Under pressure
Lost it cages
A prisoner
The first to escape
I am wicked
I am legion
Strength in numbers
A lie
The number is one
Chorus:
I - I - I
Everything that I see is for me
Yes, I am giant
I'm a monster
Breaking windows
In houses
Buildings of glass
Rebel rebel
Holy outlaw
Ride together
Don't try it
The power's in one
Chorus:
I - I - I
I am standing alone
But I can rock you
I - I - I
On the edge of the blade
But the knife can't cut the hero down
I am virgin
I'm a whore
Giving nothing
The taker
The maker of war
I'll smash your face in
But with a smile
All together
You'll never
Be stronger than me
Chorus:
I - I - I
Right here on my own
But I still rock you
I - I - I
Don't follow behind
Just leave me on the outside
I - I - I
I am standing alone
But I can shock you
I - I - I
On the edge of the blade
But no one makes the hero bleed
( No, no , no )
I am hunger
Feed my head
All together
You'll never
Never make the hero bleed
( No, no, no )"
I Witness	https://www.allthelyrics.com/lyrics/black_sabbath/i_witness-lyrics-358348.html	Cross Purposes	"Across The Desert Of The Burning Dark, A
Darkness Which Illuminates You,
There's A Place You've Always Wanted To Be,
Whose Pleasures Always Did Escape You,
It's Always Been So Out Of Reach, Nothing, So Near
Ever Felt So Far
And Now It's Here Within Your Grasp, A Never
Ending Burning Says It All.
As You Drive Into The Darkness, In Front The Future
Behind You History
Caught Alone In The Dark Night, Do You Think
That's The Way It's Supposed To Be.
You Don't Believe Your Eyes, Cos All They See Is
Lies, Oh Yeah.
You Better Run From The Holy Man, The Eyes That
Will Are Set Uppon You,
Listen Not To Verse And Prayer, Song That Thrill
And Voices Tempt You
The Inner Flame Has Fear Of Death, Never, Has
Light Ever Seemed So Dark.
Pilgrims Of Sabbocracy, Hear The Hounds Of
Heaven, As They Bark
I Witness A Time And A Place That Never Dies, Still Frozen In Time,
This Darkness The Only Place That I Can Hide.
I Witness, A Dream.
I Witness A Time And A Place That Never Dies, Still Frozen In Time,
This Darkness The Only Place That I Can Hide, I Witness A Dream.
Oh, Just A Dream."
I Won't Cry For You	https://www.allthelyrics.com/lyrics/black_sabbath/i_wont_cry_for_you-lyrics-104092.html	Forbidden	"So you lie awake and think about tomorrow,
And you try to justify the things you've done,
But there's no one here, to hear your tears falling,
When you turn around, you find out, that you're the lonely one.
And it feels like someone's treading on your shadow,
And you always thought that Heaven knows for sure,
And it feels like you're drowning, in your tears.
So I won't cry for you, no I ain't gonna cry for you,
And I ain't gonna lie for you, no I ain't gonna cry for you.
Ain't gonna cry for you.
So you lie awake and think about the sorrow,
Does it really still the fears in your mind,
And you try to realise the things you wanted,
But you take it all for granted and now it makes you blind.
And it feels like someone's treading on your shadow,
And you always thought that Heaven knows for sure,
And it feels like you're drowning, in your tears.
So I ain't gonna cry for you, no I ain't gonna die for you,
And I ain't gonna lie for you, no I ain't gonna cry for you.
Ain't gonna cry
I ain't gonna cry for you, I ain't gonna cry.
So I ain't gonna cry for you, no I ain't gonna die for you,
No I ain't gonna lie for you, no I ain't gonna cry for you,
Ain't gonna cry, ain't gonna cry for you no more,
Ain't gonna die, I ain't gonna die for no more,
Ain't gonna lie, I ain't gonna lie for no more,
Ain't gonna cry, I ain't gonna cry for you no more."
Immaculate Deception	https://www.allthelyrics.com/lyrics/black_sabbath/immaculate_deception-lyrics-358346.html	Cross Purposes	"In The Daylight, Comes Darkness, On The Verge Of Night A Fear Is Born,
Sweeter Than The Dream, The Reality Of You,
Immaculate, Deception.
From The Spirit Runs Poison, And The Wheel Of Fortune Is Ever Still,
Sweeter Than The Light, The Darkness Of Your Soul.
Immaculate Deception.
Something Has Touched, The Spirit Inside,
Once There Was Love Now There's A Void.
Night Of Deception, Ghost In My Mind,
Am I Bewitched, Slave To Desire.
It's Knowing That Time Keeps Rolling On, Night After Day, Day After Night,
It's Knowing That Feeling Of Coming Home, To Where My Spirit Lies.
It's Knowing That Feeling Of Coming Home, To Where My Spirit Lies."
In For The Kill	https://www.allthelyrics.com/lyrics/black_sabbath/in_for_the_kill-lyrics-104085.html	Seventh Star	"Thunder shattered the dawn
Raging with fury, the king has come
The power of terror will reign
There is no mercy in pleading
In for the kill, no quarter be shown
Live for the thrill of battle alone
Blessed by the will to die for the throne
In for the kill
In for the kill
Freedom is taken by storm
The blood on his hands is still running warm
The power of terror will reign
There is no mercy in pleading
In for the kill, no quarter be shown
Live for the thrill of battle alone
Blessed by the will to die for the throne
In for the kill
For the kill
Thunder shattered the dawn
Raging with fury, the king has come
Death and destruction riding the storm
Blood on his hands still running warm
In for the kill
The king has come"
In Memory...	https://www.allthelyrics.com/lyrics/black_sabbath/in_memory-lyrics-104086.html	Seventh Star	"Thunder shattered the dawn
Raging with fury, the king has come
The power of terror will reign
There is no mercy in pleading
In for the kill, no quarter be shown
Live for the thrill of battle alone
Blessed by the will to die for the throne
In for the kill
In for the kill
Freedom is taken by storm
The blood on his hands is still running warm
The power of terror will reign
There is no mercy in pleading
In for the kill, no quarter be shown
Live for the thrill of battle alone
Blessed by the will to die for the throne
In for the kill
For the kill
Thunder shattered the dawn
Raging with fury, the king has come
Death and destruction riding the storm
Blood on his hands still running warm
In for the kill
The king has come"
Into The Void	https://www.allthelyrics.com/lyrics/black_sabbath/into_the_void-lyrics-32395.html	Master Of Reality	"Rocket engines burning fuel so fast
Up into the night sky they blast
Through the universe the engines whine
Could it be the end of man and time
Back on earth the flame of life burns low
Everywhere is misery and woe
Pollution kills the air, the land and sea
Man prepares to meet his destiny
Rocket engines burning fuel so fast
Up into the night sky so vast
Burning metal through the atmosphere
Earth remains in worry, hate and fear
With the hateful battles raging on
rockets flying to the glowing sun
Through the empires of eternal void
Freedom from the final suicide
Freedom fighters sent out to the sun
escape from brainwashed minds and pollution.
Leave the earth to all its sin and hate
find another world where freedom waits.
Past the stars in fields of ancient void
Through the shields of darkness where they find
Love upon a land a world unknown
where the sons of freedom make their home
Leave the earth to Satan and his slaves
leave them to their future in the grave
Make a home where love is there to stay"
Iron Man	https://www.allthelyrics.com/lyrics/black_sabbath/iron_man-lyrics-7133.html	Paranoid	"I - am - Iron - Man!
Has he lost his mind?
Can he see or is he blind?
Can he walk at all,
Or if he moves will he fall?
Is he alive or dead?
Has he thoughts within his head?
We'll just pass him there
why should we even care?
He was turned to steel
in the great magnetic field
When he travelled time
for the future of mankind
Nobody wants him
He just stares at the world
Planning his vengeance
that he will soon unfold
Now the time is here
for Iron Man to spread fear
Vengeance from the grave
Kills the people he once saved
Nobody wants him
They just turn their heads
Nobody helps him
Now he has his revenge
Heavy boots of lead
fills his victims full of dread
Running as fast as they can
Iron Man lives again!"
It's Alright	https://www.allthelyrics.com/lyrics/black_sabbath/its_alright-lyrics-7167.html	Technical Ecstasy	"Told you once about your friends and neighbours
They were always seeking but they'll never find it
It's alright, yes it's alright
Where to go and where to see
It's always been this way and it can never be
It's alright, yes it's alright
Give it all and ask no return
And very soon you'll see and you'll begin to learn
That's it's alright, yes it's alright
Don't you know that it's so good for you
You can be making love and see it all go through
But it's alright, yes it's alright"
Jack The Stripper Wear Boots	https://www.allthelyrics.com/lyrics/black_sabbath/jack_the_stripper_wear_boots-lyrics-104094.html	-	"Told you once about your friends and neighbours
They were always seeking but they'll never find it
It's alright, yes it's alright
Where to go and where to see
It's always been this way and it can never be
It's alright, yes it's alright
Give it all and ask no return
And very soon you'll see and you'll begin to learn
That's it's alright, yes it's alright
Don't you know that it's so good for you
You can be making love and see it all go through
But it's alright, yes it's alright"
Jerusalem	https://www.allthelyrics.com/lyrics/black_sabbath/jerusalem-lyrics-104096.html	Headless Cross	"The highway's screamin', callin' out your name
Cause every road that you travel on
there's a price to pay
A thousand eyes are starin'
but the blind still lead the blind
Where will you turn if it all goes wrong
and you're on the run Jerusalem?
You say you walked through the valley
you say you've seen the signs
Echoes call you from a distant age
Or is it in your mind?
Then a thousand souls rise from the sea
holding up the sun
And an angel cries 'beware your lies'
It could be the end of it all
Where will you turn if it all goes wrong
and you're on the run Jerusalem?
Everybody knows your name, every road leads to anger
Will it always be the same, is there reason to return?
Where will you turn if it all goes wrong
and you're on the run Jerusalem?
When an angel cries - Jerusalem
Better watch your lies - Jerusalem
When an angel cries - Jerusalem"
