song	link	album	lyrics
Don't Damn Me	https://www.allthelyrics.com/lyrics/guns_n_roses/dont_damn_me-lyrics-466827.html	Album: Use Your Illusion I	"Don't damn me
When I speak a piece of my mind
'Cause silence isn't golden
When I'm holding it inside
'Cause I've been where I have been
An I've seen what I have seen
I put the pen to the paper
'Cause it's all a part of me
Be it a song or casual conversation
To hold my tongue speaks
Of quiet reservations
Your words once heard
They can place you in a faction
My words may disturb
But at least there's a reaction
Sometimes I wanna kill
Sometimes I wanna die
Sometimes I wanna destroy
Sometimes I wanna cry
Sometimes I could get even
Sometimes I could give up
Sometimes I could give
Sometimes I never give a *****
It's only for a while
I hope you understand
I never wanted this to happen
Didn't want to be a man
So I hid inside my world
I took what I could find
I cried when I was lonely
I fell down when I was blind
But don't damn me
When I speak a piece of my mind
'Cause silence isn't golden
When I'm holding it inside
'Cause I've been where I have been
An I've seen what I have seen
I put the pen to the paper
'Cause it's all a part of me
How can I ever satisfy you
An how can I ever make you see
That deep inside we're all somebody
An it don't matter who you wanna be
But now I gotta smile
I hope you comprehend
For this man can say it happened
'Cause this child has been
condemned
So I stepped into your world
I kicked you in the mind
An I'm the only witness
To the nature of my crime
But look at what we've done
To the innocent and young
Whoa listen to who's talking
'Cause we're not the only ones
The trash collected by the eyes
And dumped into the brain
Said it tears into our
conscious thoughts
You tell me who's to blame
I know you don't wanna hear me cryin'
An I know you don't wanna hear me deny
That your satisfaction lies in your ILLUSIONS
But your delusions are yours and not mine
We take for granted we know the whole story
We judge a book by its cover
And read what we want
Between selected lines
Don't hail me
An don't idolize the ink
Or I've failed in my intentions
Can you find the missing link
Your only validation is living your own life
Vicarious existence is a ***** waste of time
So I send this song to the offended
I said what I meant and I've never pretended
As so many others do intending just to please
If I damned your point of view
Could you turn the other cheek
But don't damn me
When I speak a piece of my mind
'Cause silence isn't golden
When I'm holding it inside
'Cause I've been where I have been
An I've seen what I have seen
I put the pen to the paper
'Cause it's all a part of me
Don't damn me
I said don't damn me
I said don't hail me
Don't damn me"
Double Talking Jive	https://www.allthelyrics.com/lyrics/guns_n_roses/double_talking_jive-lyrics-28071.html	Album: Use Your Illusion I	"Found a head and an arm in da garbage can
Don't know why I'm here
Livin' on the run for oh so long
I gotta go collect
Double talkin' jive
Get the money *****
'Cause I got no more patience
Double talkin'
-I got (lies)-
No more patience man
Back in town an'a all new friends
They sayin' how ya been?
Fucked up and outta place
That's how I felt back then
Double talkin' jive
Get the money *****
'Cause I got no more patience
Double talkin'
-I got (lies)-
No more patience man
You dig what I'm sayin'?!"
Down On The Farm	https://www.allthelyrics.com/lyrics/guns_n_roses/down_on_the_farm-lyrics-28095.html	Album: The Spaghetti Incident?	"All I need is some inspiration
Before I do somebody some harm
I feel just like a vegetable
Down here on the farm
Nobody comes to see me
Nobody here to turn me on
I ain't even got a lover
Down here on the farm
They told me to get healthy
They told me to get some sun
But boredom eats me like cancer
Down here on the farm
Drinkin' lemonade shanty
Ain't nobody here to do me harm
But I'm like a fish out of water
Down here on the farm
I wrote a thousand letters
Till my fingers all gone numb
But I never see no postman
Down here on the farm
I call my baby on the telephone
I say come down and have some fun
But she knows what the score is
Down here on the farm
I can't fall in love with a wheatfield
I can't fall in love with a barn
When everything smells like horse shit
Down here on the farm
Blue skies and swimming pools
Add so much charm
But I'd rather be back in Soho
Than down here on the farm
On the ***** farm!
Are you born in a ***** barn or what?
Baaaaaah!
HOLD STILL"
Dust In The Wind	https://www.allthelyrics.com/lyrics/guns_n_roses/dust_in_the_wind-lyrics-28113.html	Album: Chinese Democracy	"Tell everybody that I am sorry, truly sorry
For all the wrong I've done
I never meant to hurt nobody, no no
Lord I never want to do no wrong
And I have lied, and I have begged and I have cheated
And I know my ship, it won't be coming in
And as I lay me down to take my rest
I can see that it's just dust in the wind
Take hold my hand, and hold it tighter, ever tighter
You must believe that I love you still
But my strength, it grows weaker, and weaker
And my body has lost its will
'Cause I have lied, and I have begged and I have cheated
And I know my ship, it won't be coming in
And as I lay me down to take my rest
I can see that it's just dust in the wind
Oh Lord, I have lost once again
And there's no one to help me find my way home
Lord and I, Lord I never want to hurt nobody
And I, Lord I never want to do no wrong
'Cause I have lied, and I have begged and I have cheated
And I know my ship, it won't be coming in
And as I lay me down to take my rest
I can see that it's just dust in the wind"
Dust N' Bones	https://www.allthelyrics.com/lyrics/guns_n_roses/dust_n_bones-lyrics-28064.html	Album: Use Your Illusion I	"(Stradlin / McKagan / Slash)
He lost his mind today
He left it out back on the highway
On  65
She loved him yesterday
Yesterday's over
I said okay
That's all right
Time moves on
That's the way
We live an hope to see the next day
That's all right
Sometimes these things they are so easy
Sometimes these things they are so cold
Sometimes these things just seem to rip you right in two
Oh no man don't let 'em get ta you
She loved him yesterday
He laid her sister
She said O.K.
An that's all right
Buried her things today
Way back out deep
Behind the driveway
And that's all right
Sometimes these women are so easy
Sometimes these women are so cold
Sometimes these women seem to rip you right in two
Only if you let 'em get to you
Ya get out on your own
And you/take all that you own
And you/forget about your home
And then you're/just fuckin' gone
There's no logic here today
Do as you got to, go your own way
I said that's right
Time's short your life's your own
And in the end
We are just
DUST N' BONES"
Estranged	https://www.allthelyrics.com/lyrics/guns_n_roses/estranged-lyrics-28089.html	Album: Use Your Illusion II	"(Rose)
When you're talkin to yourself
And nobody's home
You can fool yourself
You came in this world alone
(Alone)
So nobody ever told you baby
How it was gonna be
So what'll happen to you baby
Guess we'll have to wait and see
One, two
Old at heart but I'm only 28
And I'm much too young
To let love break my heart
Young at heart but it's getting much too late
To find ourselves so far apart
I don't know how you're s'posed
To find me lately
An what more could you ask from me
How could you say that I never needed you
When you took everything
Said you took everything from me
Young at heart an it gets so hard to wait
When no one I know can seem to help me now
Old at heart but I musn't hesitate
If I'm to find my own way out
Still talkin' to myself and nobody's home
(Alone)
So nobody ever told us baby
How it was gonna be
So what'll happen to us baby
Guess we'll have to wait and see
When I find out all the reasons
Maybe I'll find another way
Find another day
With all the changing seasons of my life
Maybe I'll get it right next time
An now that you've been broken down
Got your head out of the clouds
You're back down on the ground
And you don't talk so loud
An you don't walk so proud
Any more, and what for
Well I jumped into the river too many times
to make it home
I'm out here on my own, an drifting all alone
If it doesn't show give it time
To read between the lines
'Cause I see the storm getting closer
And the waves they get so high
Seems everything We've ever known's here
Why must it drift away and die
I'll never find anyone to replace you
Guess I'll have to make it thru, this time
Oh this time
Without you
I knew the storm was getting closer
And all my friends said I was high
But everything we've ever known's here
I never wanted it to die"
Every Rose Has Its Thorn	https://www.allthelyrics.com/lyrics/guns_n_roses/every_rose_has_its_thorn-lyrics-212946.html	-	"We both lost sight of steel in the dead of the night
Allthought we both lie close together
We feel miles apart inside
Was it something I said or something I did
Did my words not come out right
Though I tried not to hurt
Though I tried
But I guess that's why they say
Every rose has it's thorn
Just like every night has it's dawn
Just like every cowboy sings a sad, sad song
Every rose has it's thorn
I listen to her favorite song playin on the radio
Yeah the DJ say it's a game
Easy come and easy go
But I wonder does he know
Has it ever felt like this
And I know that you'd be here right now
If I coulda let you know somehow
I guess every rose has it's thorn
Just like every night has it's dawn
Just like every cowboy sings a sad, sad song
Every rose has it's thorn
Though it's been awhile now
I can still feel so much pain
Like a knife that cuts you
The wound heals
But the scar, the scar still remains
I know I coulda saved that night
If I'da known what to say
Instead of making love
We both made out seperate ways
Now I hear you found somebody new
And that I never meant that much to you
You hear that love inside
See you cuts me with a knife"
Garden Of Eden	https://www.allthelyrics.com/lyrics/guns_n_roses/garden_of_eden-lyrics-28074.html	Album: Use Your Illusion I	"It's a critical solution
And the east coast got the blues
It's a mass of confusion
Like the lies they sell to you
You got a glass jawed toothache
Of a mental disease
An they be runnin' round back
See 'em line up on their knees
'Cause the kiss ass sycophants
Throwin' penance at your feet
When they got nowhere to go
Watch 'em come in off the streets
While they're bangin' out front
Inside their slammin' to the cruch
Go on an throw me to the lions
And the whole damn screamin' bunch
'Cause the pissed-off rip-offs
'R' everywhere you turn
Tell me how a generation's
Ever s'posed to learn
This fire is burnin'
and it's out of control
It's not a problem you can stop
It's rock n' roll
I read it on a wall
It went straight to my head
It said 'Dance to the tension
of a world on edge'
We got racial violence
And who'll cast the first stone
And ***** is used anyway it can be
Sometimes when I look out
It's hard to see the day
It's a feelin' you can have it
It's not mine to take away
Lost in the garden of Eden
Said we're lost in the garden of Eden
And there's no one's gonna believe this
But we're lost in the garden of Eden
This fire is burnin'
and it's out of control
It's not a problem you can stop
It's rock n' roll
Suck on that
Looking through this point of view
There's no way I'm gonna fit in
Don't ya tell me what my eyes see
Don't ya tell me who to believe in
I ain't superstitious
But I know when somethin's wrong
I've been draggin' my heels
With a ***** called hope
Let the undercurrent drag me along
Lost in the garden of Eden
Said we're lost in the garden of Eden
And there's no one's gonna believe this
But we're lost in the garden of Eden
Most organized religions make
A mockery of humanity
Our governments are dangerous
And out of control
The garden of Eden is just another graveyard
Said if they had someone to buy it
Said I'm sure they'd sell my soul
This fire is burnin'
and it's out of control
It's not a problem you can stop
It's rock n' roll
Lost in the garden of Eden
(An we ain't talkin' about no poison apple or some missin' rib ya hear)
Said we're lost in the garden of Eden
And there's no one's gonna believe this
Said we're lost in the garden of Eden
This fire is burnin'
and it's out of control
It's not a problem you can stop
It's rock n' roll"
Get In The Ring	https://www.allthelyrics.com/lyrics/guns_n_roses/get_in_the_ring-lyrics-28083.html	Album: Use Your Illusion II	"Why do you look at me when you hate me
Why should I look at you when you make me hate you to
I sense a smell of retribution in the air
I don't even understand why the ***** you even care
And I don't need your jealousy yeah
Why drag me down in your misery
And when you stare don't you think I feel it
But I'm gonna deal it back to you in spades
When I'm havin' fun ya know I can't conceal it
'Cause I know you'd never cut it in my game- Oh no
And when you're talkin' about a vasectomy- Yeah
I'll be writin' down your obituary-
HISTORY
You got your bitches with
the silicone injections
Crystal meth and yeast infections
Bleached blond hair,
Collagen lip projections
Who are you to criticize my intentions
Got your subtle manipulative devices
Just like you I got my vices
I got a thought that would be nice
I'd like to crush your head tight in my vice- PAIN!!
And that goes for all you punks in the press
That want to start shit by printin' lies instead of the things we said
That means you
Andy Secher at Hit Parader
Circus Magazine
Mick Wall at Kerrang
Bob Guccione Jr. at Spin,
What you pissed off cuz your dad gets more ***** than you?
***** you
Suck my fuckin' dick
You be rippin' off the fuckin' kids
While they be payin' their hard earned money to read about the bands
They want to know about
Printin' lies startin' controversy
You wanta antagonize me
Antagonize me *****
Get in the ring *****
And I'll kick your bitchy little ass
PUNK
I don't like you, I just hate you
I gonna kick your ass,
Oh yeah! Ohyeah!
You may not like our integrity yeah
We built a world out of anarchy
Oh yeah!
AND IN THIS CORNER WEIGHING IN AT 850 POUNDS- GUNS N' ROSES
Get in the ring
Yeah
Yeah this song is dedicated to
All the Guns n'fuckin' Roses fans
Who stuck with us through all the ***** shit
And to all those opposed...
Hmm...well"
Hair Of The Dog	https://www.allthelyrics.com/lyrics/guns_n_roses/hair_of_the_dog-lyrics-28100.html	Album: The Spaghetti Incident?	"[spoken]
Give me a little bit of volume on this
You're a heart-breakin' soul shaker
I've been told about you
I've seen y'on the midnight show girl
A-what they been sayin' must be true
Red hot mama
There'll be trouble
I say time's gonna pay your dues
[CHORUS:]
Now you're messin' with a A SON OF A *****
Now you're messin' with a son of a *****
Now you're messin' with a A SON OF A *****
Now you're messin' with a son of a *****
Talkin' jive and poison ivy
You ain't gonna cling to me
Man take a bold thinker
I ain't so blind I can't see
Red hot mama
There'll be trouble
I say time's gonna pay your dues
[CHORUS]
[CHORUS (x 5)]"
Heartbreak Hotel	https://www.allthelyrics.com/lyrics/guns_n_roses/heartbreak_hotel-lyrics-28114.html	Album: Chinese Democracy	"Well, since my baby left me,
I found a new place to dwell.
It's down at the end of lonely street
at Heartbreak Hotel.
You make me so lonely baby,
I get so lonely,
I get so lonely I could die.
And although it's always crowded,
you still can find some room.
Where broken hearted lovers
do cry away their gloom.
You make me so lonely baby,
I get so lonely,
I get so lonely I could die.
Well, the Bell hop's tears keep flowin',
and the desk clerk's dressed in black.
Well they been so long on lonely street
They ain't ever gonna look back.
You make me so lonely baby,
I get so lonely,
I get so lonely I could die.
Hey now, if your baby leaves you,
and you got a tale to tell.
Just take a walk down lonely street
to Heartbreak Hotel."
Human Being	https://www.allthelyrics.com/lyrics/guns_n_roses/human_being-lyrics-28096.html	Album: The Spaghetti Incident?	"One, two, three four
Oh, yeah
Oh, yeah
Well if you don't like it, go ahead,
Find yourself a saint, go ahead now
Try to find a boy who's gonna be what I ain't
And what you need is a plastic doll with a fresh coat of paint
Who's gonna sit through all the madness always, act so quaint,
I said - a. Oh yeah, well - a.
It's your new friend, you're really
Making a scene, and I've seen you
Bouncing around, from machine to machine
But you know that
They're never really
Never really what they seem, and you can count on
Generate some warmth, then you'll
See just what I mean, oh baby, baby, baby yeah.
Then if I'm acting like a king, don't you know it's 'cause
I'm a human being, and if I
Want too many things, don't you know it's 'cause
I'm a human being
And if I've got to dream, don't you know it's 'cause
I'm a human being, and well if
It's a bit obscene, don't you know it's 'cause
I'm a human being
I don't gotta walk around with my head on down
Just like a human, oh no a human being
I can hold my head so high
Just like a human, a real proud human being.
Won't you give me a little sip why won't you give me a
Drag of that cigarette, why don't you
Try to give me something, that I'll
Never ever forget, but now
Could you blow it all, on a
Million dollar bet, because you're
Liable to lose it on a
Best lovin' you've had yet, oh baby baby, oh yeah.
Then if I'm acting like a king, don't you know it's 'cause
I'm a human being, and if I
Want too many things, don't you know it's 'cause
I'm a human being
And if I've got to dream, don't you know it's 'cause
I'm a human being, and well if
It's a bit obscene, don't you know it's 'cause
I'm a human being
I don't gotta walk around with my head on down
Just like a human, oh no a human being
I can hold my head so high
Just like a human, a real proud human being.
It's like I'm talkin' 'bout the human race
You're tryin' to cover up a big disgrace
Baby, yeah, yeah, yeah
Come on, come on, come on
Well I may think that this whole scene is just a
Too appalling for me
Well, I may be the type who's just mad about
Funny little thing that I see, but I can
Colour that with history, and make it
Just what I want it to be, well I'm
Blowin' my change on the fan magazines, with all the
Hollywood refugees, oh baby baby oh yeah.
Then if I'm acting like a king, don't you know it's 'cause
I'm a human being, and if I
Want too many things, don't you know it's 'cause
I'm a human being
And if I've got to dream, don't you know it's 'cause
I'm a human being, and well if
It's a bit obscene, don't you know it's 'cause
I'm a human being
I don't gotta walk around with my head on down
Just like a human, oh no a human being
I can hold my head so high
Just like a human, a real proud human being."
I Don't Care About You	https://www.allthelyrics.com/lyrics/guns_n_roses/i_dont_care_about_you-lyrics-28104.html	Album: The Spaghetti Incident?	"Yeah!
I'm from South Philadelphia up on Avenue C
I've seen empty hands that was waitin' to freeze
Up from the power at home
[CHORUS:]
I don't care about you
***** you!
I don't care about you
***** you!
I've seen Hollywood Boulevard
Welfare hotel
And I spent the night in jail
At the Wilcox Hotel
I don't care about you
***** you!
I don't care about you
I've seen an old man have a heart attack in Manhattan
Well he died while we just stood there lookin' at him
Ain't he cute?
I don't care about you
***** you!
I don't care about you
I seen mad rollin' drunks
I seen bodies in the streets
I saw a man who was sleepin' in his own puke
And a man with no legs crawlin' down
Fifth Street tryin' just to get somethin' to eat
I don't care about you
***** you!
I don't care about you
***** you!
I don't care about you
***** you!
I don't care about you
***** you!
[spoken]
Uh, that hurt man
Alright
Perfect"
Imagine	https://www.allthelyrics.com/lyrics/guns_n_roses/imagine-lyrics-505709.html	Album: Singles	"Imagine there's no heaven
It's easy if you try
No hell below us
Above us only sky
Imagine all the people
Living for today...
Imagine there's no countries
It isn't hard to do
Nothing to kill or die for
And no religion too
Imagine all the people
Living life in peace...
You may say I'm a dreamer
But I'm not the only one
I hope someday you'll join us
And the world will be as one
Imagine no possessions
I wonder if you can
No need for greed or hunger
A brotherhood of man
Imagine all the people
Sharing all the world...
You may say I'm a dreamer
But I'm not the only one
I hope someday you'll join us
And the world will live as one"
It Tastes Good, Don't It?	https://www.allthelyrics.com/lyrics/guns_n_roses/it_tastes_good_dont_it-lyrics-28126.html	Album: Chinese Democracy	"I'm like a little bitty kid with a real big mouth
And you're gonna have to catch me if you wanna wash it out,
Cuz I'll be standin' on the corner, callin' you names,
With my juvenile skills and juvenile games
Cuz I'm a fast motherfucker,
Let me tell you 'bout it sucker,
If you fuck with me, I'll fuck your mother,
Your sister, too, and your best girlfriend,
Then I'll line 'em up, and put 'em end to end,
And then I'll put (stick) it in, I'll pull it out,
I'll grab your face and then I'll cum in your mouth.
It tastes good, don't it
It tastes good, HUH
And you know it, OW!"
It's Alright	https://www.allthelyrics.com/lyrics/guns_n_roses/its_alright-lyrics-28115.html	Album: Chinese Democracy	"Told you once about your friends and neighbors
They were always seeking but they'll never find
That it's alright, yes it's alright
Where to go, Where to see
It's always been that way and it can never be
but it's alright, yes its alright
Give it all and ask for no return
And very soon you'll see and you'll begin to learn
that it's alright, yes it's alright"
It's So Easy	https://www.allthelyrics.com/lyrics/guns_n_roses/its_so_easy-lyrics-161933.html	Album: Appetite For Destruction (Explicit)	"I see your sister in her Sunday dress
She's out to please
She pouts her best
She's out to take
No need to try
She's ready to make
It's so easy, easy
When everybody's tryin' to please me baby
It's so easy, easy
When everybody's tryin' to please me
Cars are crashin' every night
I drink n'drive everything's in sight
I make the fire
But I miss the firefight
I hit the bull's eye every night
It's so easy, easy
When everybody's tryin' to please me baby
Yeah it's so easy, easy
When everybody's tryin' to please me
So easy
But nothin' seems to please me
It all fits so right
When I fade into the night
See me hit you
You fall down
I see you standin' there
You think you're so cool
Why don't you just
***** off
Ya get nothin' for nothin'
If that's what ya do
Turn around ***** I got a use for you
Besides you ain't got nothin' better to do
And I'm bored
It's so easy, easy
When everybody's tryin' to please me baby
It's so easy, easy
When everybody's tryin' to please me
So easy
But nothin' seems to please me
It all fits so right
When I fade into the night
So come with me
Don't ask me where 'cause I don't know
I'll try ta please you
I ain't got no money but it goes to show
It's so easy"
Just Another Sunday	https://www.allthelyrics.com/lyrics/guns_n_roses/just_another_sunday-lyrics-28125.html	Album: Chinese Democracy	"I know you've been dreaming 'bout the times in our lives
But I've been screaming in my bed late at night
A space a little, little and your stack of pain
Makes it grip that skull, to me child that you'll stay
You've been in my life so long, can I get through to you
I touch you eyes and it shades my life blue
There's something I need to say before it's to late
But I won't hold you back, while I'm begging you to stay
Just another Sunday
Just another Sunday
Oh yaaa, just another Sunday
Just another Sunday, oh yaaa
There's too many games in a day for a simple man to face
That desperate moment in your life where you can't be afraid
Don't think your second chance will break around the bend
'Cos hearts don't always share love, or the person on the other
end
You've been in my life so long, can I get through to you
I touch you eyes and it shades my life blue
There's something I need to say before it's to late
But I won't hold you back, while I'm begging you to stay ya
Just another Sunday yaa
Just another Sunday oh baby
It's only one more Sunday
Just another Sunday, oh yaaa
Those are tickets for the same plane, bring it back to me
'Cos felling the same pain makes half the luxery
Take a walk away won't end the carousel
But if walking away can bring you back, then I wish you well
You've been in my life so long, can I get through to you
I touch you eyes and it shades my life blue
There's something I need to say before it's to late
But I won't hold you back, while I'm begging you to stay
Just another Sunday yaa
Just another Sunday oh baby
It's only one more Sunday
Just another Sunday
It's just another Sunday
It's just another
Just another Sunday
Just another oh yaa
Just another Sunday"
Knocking On Heaven's Door	https://www.allthelyrics.com/lyrics/guns_n_roses/knocking_on_heavens_door-lyrics-28082.html	Album: Use Your Illusion II	"Mama take this badge from me
I can't use it anymore
It's getting dark too dark to see
Feels like I'm knockin' on heaven's door
Knock-knock-knockin' on heaven's door
Knock-knock-knockin' on heaven's door
Knock-knock-knockin' on heaven's door
Knock-knock-knockin' on heaven's door
Mama put my guns in the ground
I can't shoot them anymore
That cold black cloud is comin' down
Feels like I'm knockin' on heaven's door
Knock-knock-knockin' on heaven's door
Knock-knock-knockin' on heaven's door
Knock-knock-knockin' on heaven's door
Knock-knock-knockin' on heaven's door
Knock-knock-knockin' on heaven's door"
Live And Let Die	https://www.allthelyrics.com/lyrics/guns_n_roses/live_and_let_die-lyrics-28065.html	Album: Use Your Illusion I	"When you were young
and your heart was an open book
You used to say live and let live
you know you did
you know you did
you know you did
But if this ever changin
in which we live in
Makes you give in and cry
Say live and let die
Live and let die
What does it matter to ya
When ya got a job to do
Ya got to do it well
You got to give the other fella hell
You used to say live and let live
you know you did
you know you did
you know you did
But if this ever changin
in which we live in
Makes you give in and cry
Say live and let die
Live and let die"
Locomotive	https://www.allthelyrics.com/lyrics/guns_n_roses/locomotive-lyrics-28087.html	Album: Use Your Illusion II	"Gonna find a way to cure this loneliness
Yeah I'll find a way to cure the pain
If I said that you're my friend
And our love would never end
How long before I had your trust again
I opened up the doors when it was cold outside
Hopin' that you'd find your own way in
But how can I protect you
Or try not to neglect you
When you won't take the love I have to give
I bought me an illusion
An I put it on the wall
I let it fill my head with dreams
And I had to have them all
But oh the taste is never so sweet
As what you'd believe it is-
Well I guess it never is
It's these prejudiced illusions
That pump the blood
To the heart of the biz
You know I never thought
That it could take so long
You know I never knew how to be strong
Yeah, I let you shape me
But I feel as though you raped me
'Cause you climbed inside my world
And in my songs
So now I've closed the door
To keep the cold outside
Seems somehow I've found the will to live
But how can I forget you
Or try not to reject you
When we both know it takes time to forgive
Sweetness is a virtue
And you lost your virtue long ago
You know I'd like to hurt you
But my conscience always tells me no
You could sell your body on the street
To anyone whom you might meet
Who'd love to try and get inside
And bust your innocence open wide
'Cause my baby's got a locomotive
My baby's gone off the track
My baby's got a locomotive
Got ta peel the bitch off my back
I know it looks like I'm insane
Take a closer look I'm not to blame
No
Gonna have some fun with my frustration
Gonna watch the big screen in my head
I'd rather take a detour
'Cause this road ain't gettin' clearer
Your train of thought has cut me off again
Better tame that boy 'cause he's a wild one
Better tame that boy for he's a man
Sweetheart don't make me laugh
You's gettin' too big for your pants
And I's think maybe you should
Cut out while you can
You can use you illusion-
Let it take you where it may
We live and learn
And then sometimes it's best to walk away
Me I'm just here hangin' on
It's my only place to stay at least
For now anyway
I've worked too hard for my illusions
Just to throw them all away
I'm taking time for quiet consolation
In passing by this love that's passed away
I know it's never easy-
So why should you believe me
When I've always got so many things to say
Calling off the dogs a simple choice is made
'Cause playful hearts
Can sometimes be enraged
You know I tried to wake you-
I mean how long could it take you
To open up your eyes and turn the page
Kindness is a treasure-
And it's one towards me you've seldom shown
So I'll say it for good measure
To all the ones like you I've known
Ya know I'd like to shave your head
And all my friends could
paint it red
'Cause love to me's a two way street
An all I really want is peace
But my baby's got a locomotive
My baby's gone off the track
My baby's got a locomotive
Got ta peel the bitch off my back
I know it looks like I'm insane
Take a closer look I'm not to blame
No
Affection is a blessing
Can you find it in your sordid heart
I tried to keep this thing
ta-gether
But the tremor tore my pad apart
Yeah I know it's hard to face
When all we've worked for's gone to waste
But you're such a stupid woman
And I'm such a stupid man
But love like time's got its own plans
'Cause my baby's got a locomotive
My baby's gone off the track
My baby's got a locomotive
Got ta peel the bitch off my back
I know it looks like I'm insane
Take a closer look I'm not to blame
Yeah
If love is blind I guess
I'll buy myself a cane
LOVE'S SO STRANGE"
Locomotive Complicity	https://www.allthelyrics.com/lyrics/guns_n_roses/locomotive_complicity-lyrics-505882.html	Album: Use Your Illusion II	"Gonna find a way to cure this loneliness
Yeah I'll find a way to cure the pain
If I said that you're my friend
And our love would never end
How long before I had your trust again
I opened up the doors when it was cold outside
Hopin' that you'd find your own way in
But how can I protect you
Or try not to neglect you
When you won't take the love I have to give
I bought me an illusion
An I put it on the wall
I let it fill my head with dreams
And I had to have them all
But oh the taste is never so sweet
As what you'd believe it is-
Well I guess it never is
It's these prejudiced illusions
That pump the blood
To the heart of the biz
You know I never thought
That it could take so long
You know I never knew how to be strong
Yeah, I let you shape me
But I feel as though you raped me
'Cause you climbed inside my world
And in my songs
So now I've closed the door
To keep the cold outside
Seems somehow I've found the will to live
But how can I forget you
Or try not to reject you
When we both know it takes time to forgive
Sweetness is a virtue
And you lost your virtue long ago
You know I'd like to hurt you
But my conscience always tells me no
You could sell your body on the street
To anyone whom you might meet
Who'd love to try and get inside
And bust your innocence open wide
'Cause my baby's got a locomotive
My baby's gone off the track
My baby's got a locomotive
Got ta peel the ***** off my back
I know it looks like I'm insane
Take a closer look I'm not to blame
No
Gonna have some fun with my frustration
Gonna watch the big screen in my head
I'd rather take a detour
'Cause this road ain't gettin' clearer
Your train of thought has cut me off again
Better tame that boy 'cause he's a wild one
Better tame that boy for he's a man
Sweetheart don't make me laugh
You's gettin' too big for your pants
And I's think maybe you should
Cut out while you can
You can use you illusion-
Let it take you where it may
We live and learn
And then sometimes it's best to walk away
Me I'm just here hangin' on
It's my only place to stay at least
For now anyway
I've worked too hard for my illusions
Just to throw them all away
I'm taking time for quiet consolation
In passing by this love that's passed away
I know it's never easy-
So why should you believe me
When I've always got so many things to say
Calling off the dogs a simple choice is made
'Cause playful hearts
Can sometimes be enraged
You know I tried to wake you-
I mean how long could it take you
To open up your eyes and turn the page
Kindness is a treasure-
And it's one towards me you've seldom shown
So I'll say it for good measure
To all the ones like you I've known
Ya know I'd like to shave your head
And all my friends could paint it red
'Cause love to me's a two way street
An all I really want is peace
But my baby's got a locomotive
My baby's gone off the track
My baby's got a locomotive
Got ta peel the ***** off my back
I know it looks like I'm insane
Take a closer look I'm not to blame
No
Affection is a blessing
Can you find it in your sordid heart
I tried to keep this thing ta-gether
But the tremor tore my pad apart
Yeah I know it's hard to face
When all we've worked for's gone to waste
But you're such a stupid woman
And I'm such a stupid man
But love like time's got its own plans
'Cause my baby's got a locomotive
My baby's gone off the track
My baby's got a locomotive
Got ta peel the ***** off my back
I know it looks like I'm insane
Take a closer look I'm not to blame
Yeah
If love is blind I guess I'll buy myself a cane"
Look At Your Game, Girl	https://www.allthelyrics.com/lyrics/guns_n_roses/look_at_your_game_girl-lyrics-28105.html	Album: The Spaghetti Incident?	"There's a time for living
Time keeps on flying
Think you're loving baby
But all your doing is crying
[CHORUS:]
Can you feel
Are those feelings real
Look at your game, girl
Look at your game, girl
What a mad delusion
Living in that confusion
Frustration and doubt
Can you ever live without the game
The sad, sad game
Mad game
Just to say loves' not enough
If it can't be true
Oh, you can tell those lies baby but you're only fooling you
[CHORUS]
Can you feel
I know those feelings ain't real
Then you better stop trying
Or you're gonna play crying
Stop trying
Or you're gonna play crying
Stop trying
That's the game
Sad sad game
Mad game
Sad game
[spoken]
Thanks, Chas
Jack"
Love Sucks(played On New Tour)	https://www.allthelyrics.com/lyrics/guns_n_roses/love_sucksplayed_on_new_tour-lyrics-505881.html	Album: Singles	"Love Sucks, ya you know it sux...
All your friends are gay
I hate them any way
Love Sucks, ya you know it sux...
I've tried it once
I won't try it again
Love Sucks, ya you know it sux...
Love Sucks Love Sucks Love Sucks
Love Sucks, ya you know it sux...
Love Sucks, ya you know it sux...
Why can't love make sense?....(fades away)"
Madagascar	https://www.allthelyrics.com/lyrics/guns_n_roses/madagascar-lyrics-28108.html	Album: Chinese Democracy	"I won't be told anymore
That I've been brought down in this storm
And left so far out from the shore
That I can't find my way back, my way anymore
No I won't be told anymore
That I've been brought back in this storm
And left so far out from the shore
That I can't find my way back, my way anymore
No, I..
No, I...
Forgive that they teared down my soul
Bless them that they might grow old
A dream that's forgotten may know
That it's never too late
So many times that I've seen life before me
I searched and found the way to choose to the end
I found a way, to know, why it had to be
Mired in denial and saw all the rain
If we ever find it true
Love will have its way to choose
Three more to tame
We can be ever
I won't be told anymore
That I've been brought down in this storm
And left so far out from the shore
And I can't find my way back, my way anymore
No I won't be told anymore
That I've been brought back in this storm
And left so far out from the shore
That I can't find my way back, my way anymore"
