song	link	album	lyrics
Elevation [vandit Club Mix]	https://www.allthelyrics.com/lyrics/u2/elevation_vandit_club_mix-lyrics-328493.html	Stuck In A Moment You Can't Get Out Of	"Elevation
Back down with it when the
When the sun is high
Back down, go with it
C'mon, c'mon and give it up
Back down with it when the
When the sun is high
Back down, go with it
C'mon, c'mon and give it up
Back down with it when the
When the sun is high
Back down, go with it
C'mon, c'mon and give it up
Back down with it when the
When the sun is high
Back down, go with it
C'mon, c'mon and give it up
Back down with it when the
When the sun is high
Back down, go with it
C'mon, c'mon and give it up
Back down with it when the
When the sun is high
Back down, go with it
C'mon, c'mon and give it up
Love, lift me up out of these blues
Won't you tell me something true
I believe in you
Love, lift me up out of these blues
Won't you tell me something true
I believe in you
Love, lift me up out of these blues
Won't you tell me something true
I believe in you
Love, lift me up out of these blues
Won't you tell me something true
I believe in you
Elevation
Elevation
Elevation
Elevation
Elevation
Elevation
Elevation
Elevation"
Elvis Ate America	https://www.allthelyrics.com/lyrics/u2/elvis_ate_america-lyrics-18535.html	Passengers: Original Soundtrack	"Elvis
White trash
Elvis
The Memphis flash
Elvis
Didn't smoke hash
Would have been a sissy without Johnny Cash
Elvis
Didn't dodge the draft
Elvis
Had his own aircraft
Elvis
Having a laugh
Elvis
On the Lisa Marie
In a color photograph
Elvis
Under the hood
Elvis
Cadillac blood
Elvis
Darling bud
Flowered and return to the Mississippi Mud
Elvis
Ain't gonna rot
Elvis
In a Memphis plot
Elvis
Didn't hear the shot
Dr. King died just across the lot from
Elvis
Vanilla ice cream
Elvis
Girls of 14
Elvis
Memphis spleen
Shooting tv's
Reading Corinthians 13
Elvis
With God on his knees
Elvis
On three tv's
Elvis
Here come the killer bees
Head full o' honey
Elvis
The bumper stickers
Elvis
The white knickers
Elvis
The white nigger
Ate a cheeseburger and just kept getting bigger
Elvis
Sang to win
Elvis
The battle hymn
Elvis
The battle to be slim
Elvis ate America before America ate him
[Elvis spoken repeatedly at various times until song's end]
Stamps
Necromance
Fans
Psychopants
The public enemy
Don't mean shit to Chuck D
Changed the center of gravity
Made it slippy
Hitler
Nixon
Christ
Mishima
Marcus
Jackson
The pelvis
The Psalmist
The genius
The generous
Forigve us
Pray for us
(Elvis)
Aaron
Prsley
Elvis"
Elvis Presley And America	https://www.allthelyrics.com/lyrics/u2/elvis_presley_and_america-lyrics-18480.html	The Unforgettable Fire	"(Black flash)
Black flash over my own love
Tell me of my eyes
Black flash come though my own life
Telling these things
And I believe them
And I believe in you
White flash sees the sky
And it turns its side from you
She won't turn my back
And I know you turn so blue
And you know
And your sky is feeling blue
And your heart
So cold when I'm with you
And you feel
Like no one told you to
And your time is your side
And your time with me
Ah, don't talk to me
Ah, don't talk to me
Don't talk to me
You know
Like no one told you how
But you know
Though the king that howls has howled
But you feel like sentimental
But you don't care
If I just share it in your heart
(Heart...)
Hopelessly
So hopelessly
I'm breaking through for you and me
And you don't
Though no one told you to
And you found out
Where you were going, where to
You're through with me
But I know that you will be back
For more
And you know
And though no one told you so
And you know, blue sky
Like a harder shade of blue
And you walk
When you want
To let go
Me, I'm the outside, tell me fade away
Drop me down but don't break me
In your sleep
In your sleep, inside
It's in your heart and mine
Whole sea is dark
It's in your heart and mine
Sweetly, those will come
Loving is on your side walking through
So let me in your heart
Your beat is like something...
They...
Run...
See say you're sad and reach by
So say you're sad above beside
Oh stay sad above beside
So stay sad above we said
You know I don't
No one told you how
(And you don't)
(And you wipe sweat off your white brow)
And you care
And no one told you tried
And your heart
Is left out from the side
And the rain beats down
And the shame goes down
And this rain keeps on coming down
And this sky
Tonight...
You know ""S"" ""O"" ""N"" ""G"", why
You're going go join to God
You know ""S"" ""O"" ""N"" ""G"", why
Give away some him no lie
Give away some my de day no
You know
And though no one told you sky
And you feel
Like you pretend you can
You say go, you live
Go live outside of me
Don't you leave
Don't leave out part of me
Then I can feel
Like I feel before
Like I hurt now
And I see the floor
If you pick me up
Bits and pieces on this floor"
Even Better Than The Real Thing	https://www.allthelyrics.com/lyrics/u2/even_better_than_the_real_thing-lyrics-18509.html	Achtung Baby	"Take me higher
Take me higher
Take me higher
Give me one more chance, you'll be satisfied
Give me two more chances, you won't be denied
Well, my heart is where it's always been
My head is somewhere in between
Give me one more chance, let me be your lover tonight
You're the real thing
Yeah, you're the real thing
You're the real thing
Even better than the real thing, child
Give me one last chance and I'm gonna make you sing
Give me half a chance to ride on the waves that you bring
You're honey, child, to a swarm of bees
Gonna blow right through you like a breeze
Give me one last dance, we'll slide down the surface of things
You're the real thing
Yeah, you're the real thing
You're the real thing
Even better than the real thing, child
Take me higher
Take me higher
Take me higher
You take me higher
Take me higher
Take me higher
Take me higher
You take me higher
We're free to fly the crimson sky
The sun won't melt our wings tonight
Take me higher
Take me higher
Take me higher
Take me higher
Take me higher
Take me higher
Take me higher
You take me higher
Take me higher
Take me higher
Take me higher
You take me higher
Take me higher
Take me higher
Take me higher
You take me higher
Take me higher
Take me higher
Take me higher
You take me higher"
Even Better Than The Real Thing (Apollo 440 Stealth Sonic Mix)	https://www.allthelyrics.com/lyrics/u2/even_better_than_the_real_thing_apollo_440_stealth_sonic_mix-lyrics-1119907.html	Even Better Than the Real Thing	"Even better than the real thing
Give me one more chance and you'll be satisfied
Give me two more chances, you won't be denied
Well, my heart is where it's always been
My head is somewhere in between
Give me one more chance, let me be your lover tonight
Oh yeah, check it out
You're the real thing
Yeah, the real thing
You're the real thing
Even better than the real thing, child
We're free to fly the crimson sky
The sun won't melt our wings tonight
Oh now, oh yeah, here she comes
Take me higher
Take me higher
Can you take me higher
Will you take me higher
Even better than the real thing, child
Give me one last chance and I'm gonna make you sing
Give me half the chance to ride on the waves you bring
You're honey, child, to a swarm of bees
Gonna blow right through you like a breeze
Give me one last dance, we'll slide on the surface of things
You're the real thing
Yeah, the real thing
You're the real thing
Even better than the real thing, child
We're free to fly the crimson sky
The sun won't melt our wings tonight
Oh now, oh yeah, here she comes
Take me higher
Can you take me higher
You take me higher
Will you take me higher
You're the real thing
Yeah, the real thing
You're the real thing
Even better than the real thing
Even better than the real thing
Even better than the real thing, child"
Even Better Than The Real Thing (Live From Manray)	https://www.allthelyrics.com/lyrics/u2/even_better_than_the_real_thing_live_from_manray-lyrics-1119926.html	Stuck In A Moment You Can't Get Out Of	"Give me one more chance and you'll be satisfied
Give me half a chance and you won't be denied
Well, my heart is where it's always been
My head is somewhere in between
Give me one more chance, let me be your lover tonight
Oh yeah, check it out
You're the real thing
Yeah, the real thing, love
You're the real thing
Even better than the real thing, child
Give me one more chance and you're gonna make me sing
Give me half a chance to ride on the waves that you bring
Well, my heart is where it's always been
My head is somewhere in between
Give me one more chance, you can see the surface of things
You're the real thing
Yeah, the real thing, child
You're the real thing
Even better than the real thing, child
Take me higher to heaven
Take me higher, oh my soul
Take me higher, oh yeah
Take me higher, oh child
Take me higher
You take me higher
You take me higher
You take me higher
You're the real thing
Even better than the real thing, child"
Even Better Than the Real Thing [Perfecto Mix]	https://www.allthelyrics.com/lyrics/u2/even_better_than_the_real_thing_perfecto_mix-lyrics-328487.html	Even Better Than the Real Thing	"Take me higher
Take me higher
Take me higher
Give me one more chance, you'll be satisfied
Give me two more chances, you won't be denied
Well, my heart is where it's always been
My head is somewhere in between
Give me one more chance, let me be your lover tonight
You're the real thing
Yeah, you're the real thing
You're the real thing
Even better than the real thing, child
Give me one last chance and I'm gonna make you sing
Give me half a chance to ride on the waves that you bring
You're honey, child, to a swarm of bees
Gonna blow right through you like a breeze
Give me one last dance, we'll slide down the surface of things
You're the real thing
Yeah, you're the real thing
You're the real thing
Even better than the real thing, child
Take me higher
Take me higher
Take me higher
You take me higher
Take me higher
Take me higher
Take me higher
You take me higher
We're free to fly the crimson sky
The sun won't melt our wings tonight
Take me higher
Take me higher
Take me higher
Take me higher
Take me higher
Take me higher
Take me higher
You take me higher
Take me higher
Take me higher
Take me higher
You take me higher
Take me higher
Take me higher
Take me higher
You take me higher
Take me higher
Take me higher
Take me higher
You take me higher"
Everlasting Love	https://www.allthelyrics.com/lyrics/u2/everlasting_love-lyrics-18553.html	The Best Of 1980-1990 (Disk 2)	"Hearts gone astray keepinging hurt when they go
I went away just when you needed me so
You won't regret, I'll come back beggin' you
Don't you forget , welcome love you once knew
Open up your eyes, then you'll realize
Here I stand with my everlasting love
Need you by my side, gonna be my bride
You'll never be denied, everlasting love
From the very start open up your heart
Feel the love you got, everlasting love
This love will last forever
This love will last forever
Hearts gone astray keepinging hurt when they go
I went away just when you needed me so
You won't regret, I'll come back beggin' you
Don't you forget, welcome love you once knew
Where life's river flows no one really knows
Till someone's there to show the way to lasting love
Like the sun that shines, endlessly it shines
You always will be mine, eternal love
When the other loves went wrong, ours would still be strong
We have our very own everlasting love
This love will last forever
This love will last forever
Open up your eyes, then you'll realize
Here I stand with my everlasting love
Need you by my side, gonna be my bride
You'll never be denied everlasting love
From the very start open up your heart
Feel the love you got, everlasting love
Everlasting love
Everlasting love
Everlasting love
Everlasting love
Everlasting love
Everlasting love"
Exit	https://www.allthelyrics.com/lyrics/u2/exit-lyrics-18491.html	The Joshua Tree	"You know he got the cure
You know he went astray
He used to stay awake
To drive the dreams he had away
He wanted to believe
In the hands of love
His head it felt heavy
As he cut across the land
A dog started crying
Like a broken hearted man
At the howling wind
At the howling wind
He went deeper into black
Deeper into white
Could see the stars shining
Like nails in the night
He felt the healing
Healing, healing
Healing hands of love
Like the stars shiny shiny
From above
Hand in the pocket
Finger on the steel
The pistol weighed heavy
His heart he could feel
Was beating, beating
Beating, beating oh my love
Oh my love, oh my love
Oh my love
My love
Saw the hands that build
Can also pull down
The hands of love"
Falling At Your Feet	https://www.allthelyrics.com/lyrics/u2/falling_at_your_feet-lyrics-518049.html	The Million Dollar Hotel Ost	"Every chip from every cup
Every promise given up
Every reason that's not enough
Is falling, falling at your feet
Every band elastic limit
Every race when there's nothing in it
Every winner that's lost a ticket
Is falling, falling at your feet
I've come crawling, falling at your feet
Every one who needs a friend
Every life that has no end
Every knee not ready to bend
Is falling, falling at your feet
I've come crawling, now I'm falling at your feet
All fall down
All the manic days, faces that pull
All fall down
All the x-rays not under your control
All fall down
The graphiti running down for futile
All fall down
And the compromise you make for someone
Every teenager with acne
Every face that's spoiled by beauty
Ever adult tamed by duty
Are all falling at your feet
Every foot in every face
Every cop stop who finds the grace
Every prisoner in the maze
Every hand that needs an ace
Is falling, falling at your feet
I've come crawling, I'm falling at your feet
All fall down
All the books you never read
All fall down
Just started
All fall down
All the meals you rushed
All fall down
And never tasted
Every eye closed by a bruise
Every plan that just can't lose
Every pop star hurling abuse
Every drunk back on the booze
All falling at your feet
I'm falling at your feet
All fall down
All the information
All fall down
All the big ideas
All fall down
All the radio waves
All fall down
Electronic seas
All fall down
How to navigate
All fall down
How to simply be
All fall down
The truth knows when to wait
All fall down
Explained simplicity
All fall down
In whom shall I trust
All fall down
How might I be still
All fall down
Teach me to surrender
Not my will
Thy will"
Fast Cars	https://www.allthelyrics.com/lyrics/u2/fast_cars-lyrics-219142.html	How To Dismantle An Atomic Bomb	"My cell is ringing
No ID
I need to know who’s calling
My garden’s overgrown
I go out on my belly crawling
I got CCTV, pornography, CNBC
I got the nightly news
To get to know the enemy
All I want is a picture of you
All I want is to get right next to you
All I want is your face in a locket
Picture in my pocket
I take a pill to stop it
I know these fast cars
Will do me no good
I’m going nowhere
Where I am it is a lot of fun
They’re in the desert to dismantle an atomic bomb
I watch them channel hop
Check the stocks
I’m in detox
I want the lot of what you’ve got
If what you’ve got can make this stop
All I want is a picture of you
All I want is to be right next to you
All I want is your picture in a locket
Your face in my pocket
Take a pill to stop it
I know these fast cars
Will do me no good
Don’t you worry about your mind
Don’t you worry about your mind
Don’t you worry about your mind
Don’t you worry about your mind
You should worry about the day
That the pain it goes away
You know I miss mine sometimes
There is no fiction
That will truly fit the situation
I’m documenting every detail
Every conversation
I’m not used to talking to somebody in their body
Look, there’s somebody in a body, somebody in a body"
Fire	https://www.allthelyrics.com/lyrics/u2/fire-lyrics-18457.html	October	"Calling, calling
The sun is burning black
Calling, calling
It's beating on my back
With a fire
With a fire
Calling, calling
The moon is running red
Calling, calling
It's pulling me instead
With a fire, fire
But there's a fire inside and I'm falling over
There's a fire in me when I call out
I built a fire, fire
I'm going home
Calling, calling
The stars are falling down
Calling, calling
They knock me to the ground
With a fire, fire
But there's a fire inside when I'm falling over
There's a fire in me when I call out
There's a fire inside when I'm falling over
I built a fire, fire
I'm going home"
Fire (Live From Werchter)	https://www.allthelyrics.com/lyrics/u2/fire_live_from_werchter-lyrics-1119835.html	New Year'S Day	"This is called Fire
Please come
Give us, mother, fire
Calling, calling
The sun is burning black
Calling, calling
It's beating on my back
With a fire
Fire
Calling, calling
This moon is burning red
Calling, calling
It's pulling me instead
With a fire
Fire
But there's a fire inside when I'm falling over
There's a fire in me when I call out
There's a fire inside
I'm going home
I'm going home
Falling, Falling
The stars are falling down
Calling, calling
They knock me to the ground
With a fire
Fire
But there's a fire inside when I'm falling over
There's a fire in me when I call out
There's a fire inside when I'm falling over
I built a fire
I'm going home
We got it
Thank you
Thank you"
Fortunate Son	https://www.allthelyrics.com/lyrics/u2/fortunate_son-lyrics-18587.html	All That You Can't Leave Behind	"Some folks are born made to wave the flag
Yeah, the red, white, and blue
When the band plays 'Hail To The Chief'
Yeah, they'll point the cannon at you
It ain't me, it ain't me
I'm no millionaire's son
It ain't me, it ain't me
I ain't no fortunate one
Some folks are born silver spoon in hand
Well, they help themselves, yeah
When the taxman comes to the door
House looks a like a rummage sale
It ain't me, it ain't me
I ain't no millionaire's son
It ain't me, it ain't me
I ain't no fortunate one, no
Some folks inherit star spangled eyes
Yeah, when they send you down to war
Well, when you ask them how much you should give
Yeah, it's always more, more, more
It ain't me, it ain't me
I ain't no senator's son
It ain't me, it ain't me
I'm no fortunate one
It ain't me, it ain't me
I ain't no military son
It ain't me, it ain't me
I ain't no fortunate son
Take it away..."
Freedom For My People	https://www.allthelyrics.com/lyrics/u2/freedom_for_my_people-lyrics-18499.html	Rattle And Hum	"I need some freedom
Freedom for my people
I want some freedom
Freedom
Freedom, freedom for my people
I'd like some freedom
I need some freedom for my people
Freedom
Freedom, freedom for my people"
Gloria	https://www.allthelyrics.com/lyrics/u2/gloria-lyrics-18453.html	October	"This is Gloria
2-3-4-4
Get up, up, all up
When I try to sing this song
I try to stand up but I can't find my feet
I try, I try to speak up but only in you I'm complete
Gloria in te domine
Gloria exultate
Gloria
Gloria
Oh, Lord, loosen my lips
Loosen them
When I try to sing this song
I try to get in but I can't find the door
The door is open, you're standing there, you let me in
Gloria in te domine
Gloria exultate
Oh, Lord, if I had anything, anything at all
I'd give it to you
I, well I'd give it to you
To you
Give it to you
Up, up, up, up, up, up
Up, up, up, up, up
Hey, this is Red Rocks
Adam Clayton
This is the Edge
Up, up, up
Gloria
In te domine
Gloria
Gloria
Gloria
In te domine
Gloria
Gloria
Gloria
Gloria
Gloria
Gloria
In te domine"
God Part II	https://www.allthelyrics.com/lyrics/u2/god_part_ii-lyrics-18506.html	Rattle And Hum	"Don't believe the devil
I don't believe his book
But the truth is not the same
Without the lies he made up
Don't believe in excess
Success is to give
Don't believe in riches
But you should see where I live
I...I believe in love
Don't believe in forced entry
Don't believe in rape
But every time she passes by
Wild thoughts escape
I don't believe in death row
Skid row or the gangs
Don't believe in the Uzi
It just went off in my hand
I...I believe in love
Don't believe in cocaine
Got a speed-ball in my head
I could cut and crack you open
Do you hear what I said
Don't believe them when they tell me
There ain't no cure
The rich stay healthy
The sick stay poor
I...I believe in love
Don't believe in Goldman
His type like a curse
Instant karma's going to get him
If I don't get him first
Don't believe in rock 'n' roll
Can really change the world
As it spins in revolution
It spirals and turns
I...I believe in love
Don't believe in the 60's
The golden age of pop
You glorify the past
When the future dries up
Heard a singer on the radio late last night
He says he's gonna kick the darkness
'til it bleeds daylight
I...I believe in love
I feel like I'm falling
Like I'm spinning on a wheel
It always stops beside of me
With a presence I can feel
I...I believe in love"
God Part Ii (Hard Metal Dance Mix)	https://www.allthelyrics.com/lyrics/u2/god_part_ii_hard_metal_dance_mix-lyrics-1119883.html	When Love Comes To Town	"We are still determined to use the weapon of love
Weapon, weapon of love
Weapon of love
Don't believe in forced entry
I don't believe in rape
But everytime she passes by
Wild thoughts escape
I don't believe in deathrow
Skidrow or the gangs
Don't believe in the Uzi
It just went off in my hand
I believe in love
Get busy
I believe in love
Don't believe the devil
I don't believe his book
But the truth is not the same
Without the lies he made up
I don't believe in excess
Success is to give
I don't believe in riches
But you should see where I live
I believe in love
Don't believe in forced entry
I don't believe in rape
But everytime she passes by
Wild thoughts escape
I don't believe in deathrow
Skidrow or the gangs
Don't believe in the Uzi
It just went off in my hand
I believe in love
Don't believe in cocaine
I got a speeball in my head
I could cut and crack you open
Did you hear what I said
Don't believe them when they tell me
There ain't no cure
The rich stay healthy
The sick stay poor
I believe in love
Love, love, love, love
I don't believe in Goldman
His type like a curse
Instant karma's gonna get him
If I don't get him first
I don't believe that rock'n'roll
Can really change the world
As it spins in revolution
Yeah, spirals and turns
I believe in love
I don't believe in the '60s
In the golden age of pop
You glorify the past
When the future dries up
I heard a singer on the radio
Late last night
Says he's gonna kick the darkness
Till it bleeds daylight
I believe in love
Love, love, love
Love, love, love
I feel like I'm falling
Like I'm spinning on a wheel
It always stops beside a name
A presence I can feel
I believe in love
Stop it"
Grace	https://www.allthelyrics.com/lyrics/u2/grace-lyrics-18571.html	All That You Can't Leave Behind	"Grace
She takes the blame
She covers the shame
Removes the stain
It could be her name
Grace
It's a name for a girl
It's also a thought that
Changed the world
And when she walks on the street
You can hear the strings
Grace finds goodness
In everything
Grace
She's got the walk
Not on a wrapper on chalk
She's got the time to talk
She travels outside
Of karma, karma
She travels outside
Of karma
When she goes to work
You can hear the strings
Grace finds beauty
In everything
Grace
She carries a world on her hips
No champagne flute for her lips
No twirls or skips
Between her fingertips
She carries a pearl
In perfect condition
What once was hers
What once was friction
What left a mark
No longer stains
Because grace makes beauty
Out of ugly things
Grace finds beauty
In everything
Grace finds goodness
In everything"
Hallelujah  (Here She Comes)	https://www.allthelyrics.com/lyrics/u2/hallelujah_here_she_comes-lyrics-18557.html	The Best Of 1980-1990 (Disk 2)	"I see you're dressed to kill
I know I can't wait until
Hallelujah here she comes
I see you're dressed in black
I guess I'm not coming back
Hallelujah here she comes
Born and raised on the wrong side of town
You get so high that you can't come down
I see the road is rough
You know I'm not giving up
Hallelujah here she comes
I know where the busy goes
I know she got a ring on her toes
Hallelujah here she comes
Born and raised on the wrong side of town
You get so high that you can't come down
I'm going higher, higher, higher
High on, high on, high on love
High on, high on, high on love
High on, high on, high on love
I'm gonna be there when that light's gonna shine
I'm gonna be there when her heart is next to mine
I'm gonna be
Here she comes
Yeah here she comes
I see you're dressed to kill
I know I can't wait until
Hallelujah here she comes
I see you're dressed in black
I guess I'm not coming back
Hallelujah here she comes
Born and raised in the wrong side of town
You get so high you can't come down
I'm gonna be there
High on, high on, high on love
Gonna get high on, high on, high on love
Gonna get high on, high on, high on love
Gonna get high on, high on, high on love
High on, high on, high on love
High on, high on, high on love
High on, high on, high on love
High on, high on, high on love
I'm gonna be there
High on, high on, high on love
I've got love gonna shine
I'm gonna be there
High on, high on, high on love
On those sun-lit nights
I'm gonna be there
High on, high on, high on love
Be there when hallelujah here she comes
Here she comes
Here she comes
Here she comes
Here she comes
Here she comes
Oh Here she comes
Here she comes
Oh Here she comes
Here she comes
High on, high on, high on love
High on, high on, high on love"
Hands That Built America	https://www.allthelyrics.com/lyrics/u2/hands_that_built_america-lyrics-328349.html	Best of 1990-2000	"Oh my love
It's a long way we've come
From the freckled hills to the steel and glass canyons
From the stony fields, to hanging steel from the sky
From digging in our pockets, for a reason not to say goodbye
These are the hands that built America
Russian, Sioux, Dutch, Hindu
Polish, Irish, German, Italian
I last saw your face in a watercolour sky
As sea birds argued a long goodbye
I took your kiss on the spray of the new line star
You gotta live with your dreams
Don't make them so hard
And these are the hands that built America
These are the hands that built America
The Irish, the Blacks, the Chinese, the Jews
Korean, Hispanic, Muslim, Indian
Of all of the promises
Is this one we can keep?
Of all of the dreams
Is this one still out of reach?
Its early fall
There's a cloud on the New York skyline
Innocence dragged across a yellow line
These are the hands that built America
These are the hands that built America"
Hawkmoon 269	https://www.allthelyrics.com/lyrics/u2/hawkmoon_269-lyrics-18496.html	Rattle And Hum	"Like a desert needs rain
Like a town needs a name
I need your love
Like a drifter needs a room
Hawkmoon
I need your love
I need your love
Like a rhythm unbroken
Like drums in the night
Like sweet soul music
Like sunlight
I need your love
Like coming home
And you don't know where you've been
Like black coffee
Like nicotine
I need your love (I need your love)
I need your love (I need your love)
I need your love (I need your love)
When the night has no end
And the day yet to begin
As the room spins around
I need your love
I need your love
Like a Phoenix rising needs a holy tree
Like the sweet revenge of a bitter enemy
I need your love
Like the hot needs the sun
Like honey on her tongue
Like the muzzle of a gun
Like oxygen
I need your love (I need your love)
I need your love (I need your love)
I need your love (I need your love)
When the night has no end
And the day yet to begin
As the room spins around
I need your love
I need your love...
[Repeat 9 times]
Like thunder needs rain
Like a preacher needs pain
Like tongues of flame
Like a sheet stained
I need your love
I need your love
Like a needle needs a vein
Like someone to blame
Like a thought unchained
Like a runaway train
I need your love
I need your love...
[Repeat 7 times]
Like faith needs a doubt
Like a freeway out
I need your love
Like powder needs a spark
Like lies need the dark
I need your love
In the heart of the heat of the love
In the heart of the heat of the love...
[Repeat until end]"
Heartland	https://www.allthelyrics.com/lyrics/u2/heartland-lyrics-18505.html	Rattle And Hum	"See the sun rise over her skin
Don't change it
See the sun rise over her skin
Dawn changes everything
Everything
And the delta sun
Burns bright and violet
Mississippi and the cotton wool heat
Sixty-six a highway speaks
Of deserts dry
Of cool green valleys
Gold and silver veins
Of the shining cities
In this heartland
In this heartland soil
In this heartland
Heaven knows this is a heartland
Heartland...heartland
See the sun rise over her skin
She feels like water in my hand
Freeway like a river cuts through this land
Into the side of love
Like a burning spear
And the poison rain
Brings a flood of fear
Through the ghost-ranch hills
Death valley waters
In the towers of steel
Belief goes on and on
In this heartland
In this heartland soil
In this heartland
Heaven knows this is a heartland
Heartland...heaven knows this is a heartland
Heartland...heartland
Heartland...heaven's day here in the heartland
Heart..."
Helter Skelter	https://www.allthelyrics.com/lyrics/u2/helter_skelter-lyrics-18493.html	Rattle And Hum	"When I get to the bottom
I go back to the top of the slide
Where I stop and I turn
And I go for a ride
Till I get to the bottom
And I see you again
Do you, don't you want me to love you?
I'm coming down fast, but I'm miles above you
Tell me, tell me, tell me, come on tell me the answer
Well, you may be a lover, but you ain't no dancer.
Helter skelter, helter skelter
Helter skelter"
Hold Me, Thrill Me, Kiss Me, Kill Me	https://www.allthelyrics.com/lyrics/u2/hold_me_thrill_me_kiss_me_kill_me-lyrics-328474.html	The Best Of 1980-1990	"You don't know how you took it
You just know what you got
Oh Lordy you've been stealing
From the theives and you got caught
In the headlights
Of a stretch car
You're a star
Dressing like your sister
Living like a tart
They don't know what you're doing
Babe, it must be art
You're a headache
In a suitcase
You're a star
Oh no, don't be shy
You don't have to go blind
Hold me, thrill me, kiss me, kill me
You don't know how you got here
You just know you want out
Believing in yourself
Almost as much as you doubt
You're a big smash
You wear it like a rash
Star
Oh no, don't be shy
There's a crowd to cry
Hold me, thrill me, kiss me, kill me
They want you to be Jesus
They'll go down on one knee
But they'll want their money back
If you're alive at thirty-three
And you're turning tricks
With your crucifix
You're a star
(Oh child)
Of course you're not shy
You don't have to deny love
Hold me, thrill me, kiss me, kill me"
Hold Me, Thrill Me, Kiss Me, Kill Me (Live From Mexico City)	https://www.allthelyrics.com/lyrics/u2/hold_me_thrill_me_kiss_me_kill_me_live_from_mexico_city-lyrics-1119793.html	Hasta La Vista, Baby! Live From Mexico City	"Fuck this
You don't know how you took it
You just know what you got
Oh Lordy you've been stealing
From the thieves and you got caught
In the headlights of a stretch car
Now you're a star
Dressing like your sister
Living like a tart
They don't know what you're doing
Babe, it must be art
You're a headache in a suitcase
You're a star
Of course you're not shy
It takes a crowd to cry
Hold me, thrill me, kiss me, kill me
You don't know how you got here
You just know you want out
Believing in yourself
Almost as much as you doubt
You're a big smash
You wear it like a rash
Star
Of course you're not shy
It takes a crowd to cry
Hold me, thrill me, kiss me, kill me
C'mon, c'mon, c'mon
Come over here, come over here
They want you to be Jesus
They want you to be Jesus
They'll go down on one knee
But they'll want their money back
If you're alive at thirty-three
And you're turning tricks
With your crucifix
Star
Of course you're not blind
It takes a crowd to cry
Hold me, thrill me, kiss me, kill me
C'mon, kill me, kill me, c'mon, kill me, c'mon"
Holy Joe (Garage Mix)	https://www.allthelyrics.com/lyrics/u2/holy_joe_garage_mix-lyrics-1119946.html	Discotheque	"I, I'm a humble guy
No, really I try
You know it's hard sometimes
You, yeah you messed up to
My brother's gonna get through
Working my way back to you, babe
Come on, come on, come on, come on
Be good to me
Come on, come on, come on, come on
Be good to me
Here it comes, here it comes
Holy Joe
Please, don't make me say please
To champagne and ice cream
It's not what I want, it's what I need
Devotion and a little appreciation
A little heavy rotation looks good on me
I'm having the best time of anybody's life
Closer than ever to everybody's wife
Come on, come on, come on, come on
Be good to me
Come on, come on, come on, come on
Be good to me
Here it comes, here it comes
Holy Joe
Having the best time of anybody's life
Closer than ever to everybody's wife
Come on, come on, come on, come on
Be good to me
Come on, come on, come on, come on
Be good to me
Come on, come on, come on, come on, come on
Be good to me
Come on, come on, come on, come on
Be good to me
Here it comes, here it comes
Holy Joe
Here it comes, here it comes
Holy Joe
Here it comes, here it comes
Holy Joe
Here it comes, here it comes
Holy Joe"
Holy Joe (Guilty Mix)	https://www.allthelyrics.com/lyrics/u2/holy_joe_guilty_mix-lyrics-18547.html	Pop	"I, I'm a humble guy
No, really I try
You know it's hard sometimes
True and hard working too
Working it up to get to see you
Sham sham sham shampoo
Come on, come on, come on, come on
Be good to me
Come on, come on, come on, come on
Be good to me
Here it comes, here it comes
Holy Joe
Please, don't make me say please
To champagne and ice cream
It's not what I want, it's what I need
Precocious, just a little precocious
Expialidocious, yeah yeah yeah
Devotion and some appreciation
A little heavy rotation looks good on me
You know it's not hard
I can think of a lot harder, oh yeah
Just wanted the mooment to last a little longer, yeah
Come on, come on, come on, come on
Be good to me
Come on, come on, come on, come on
Be good to me
Here it comes, here it comes
Holy Joe
Having the best time of anybody's life
Closer than ever to everybody's wife, oh yeah
Come on, come on, come on, come on
Be good to me
Come on, come on, come on, come on
Be good to me
Come on, come on, come on, come on
Be good to me
Come on, come on, come on, come on, come on
Be good
Here it comes, here it comes
Holy Joe"
I Fall Down	https://www.allthelyrics.com/lyrics/u2/i_fall_down-lyrics-18454.html	October	"Julie says
John I'm getting nowhere
I wrote this letter
Hope to get to someplace soon
I want to get up
When I wake up
But when I get up
I fall down
Julie wake up
Julie tell the story
You wrote the letter
Said you were gonna get there someday
Gonna walk in the sun
And the wind and the rain
Never walk back again
Now you fall down
You're falling down
You fall down
You fall down
Julie say something
Julie say you're sorry
You're gonna get better
You better not leave me here anyway
I want to get up
When you wake up
When I get up
I fall down
When I'm falling down
I fall down
I broke myself
I fall
I fall down
I'm falling down
I fall down
When you fall down
When I'm falling down
Is when you're falling down
When you fall down
I fall down
I fall down..."
I Remember You (Live From Irving Plaza)	https://www.allthelyrics.com/lyrics/u2/i_remember_you_live_from_irving_plaza-lyrics-1119810.html	Sunday Times Exclusive	"I wanna sing this for Joey Ramone
I remember lying awake at night
And thinking just of you
But things don't last forever
Baby, they never really do
They never really do
I remember you
I remember you
I remember lying awake at night
And thinking just of you
But things don't last forever
Somehow baby, they never really do
They never really do
I remember you
I remember you
I remember you
I remember you"
